season,date,team,points,division,conference
2017-18,2017-12-23,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-12-28,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2017-12-30,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-01-01,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-01-04,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-01-06,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-01-08,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-01-13,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-01-14,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-01-17,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-01-21,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-01-23,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-01-24,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2018-01-26,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-02-01,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-02-03,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-02-04,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-02-07,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-02-10,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2018-02-11,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-02-14,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-02-16,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-02-18,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-02-19,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-02-21,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-02-23,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2018-02-25,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-02-26,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-03-01,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-03,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-05,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-07,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2018-03-09,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-10,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-13,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-16,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-17,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-18,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-20,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-03-22,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-24,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-26,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-03-27,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-03-29,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-03-31,Detroit Red Wings,2,Atlantic,Eastern
2017-18,2018-04-03,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2018-04-05,Detroit Red Wings,0,Atlantic,Eastern
2017-18,2018-04-07,Detroit Red Wings,1,Atlantic,Eastern
2017-18,2017-10-05,Edmonton Oilers,2,Pacific,Western
2017-18,2017-10-08,Edmonton Oilers,0,Pacific,Western
2017-18,2017-10-10,Edmonton Oilers,0,Pacific,Western
2017-18,2017-10-15,Edmonton Oilers,0,Pacific,Western
2017-18,2017-10-18,Edmonton Oilers,0,Pacific,Western
2017-18,2017-10-20,Edmonton Oilers,2,Pacific,Western
2017-18,2017-10-21,Edmonton Oilers,0,Pacific,Western
2017-18,2017-10-24,Edmonton Oilers,1,Pacific,Western
2017-18,2017-10-27,Edmonton Oilers,2,Pacific,Western
2017-18,2017-10-29,Edmonton Oilers,0,Pacific,Western
2017-18,2017-11-02,Edmonton Oilers,0,Pacific,Western
2017-18,2017-11-04,Edmonton Oilers,2,Pacific,Western
2017-18,2017-11-05,Edmonton Oilers,0,Pacific,Western
2017-18,2017-11-08,Edmonton Oilers,2,Pacific,Western
2017-18,2017-11-10,Edmonton Oilers,2,Pacific,Western
2017-18,2017-11-11,Edmonton Oilers,0,Pacific,Western
2017-18,2017-11-13,Edmonton Oilers,1,Pacific,Western
2017-18,2017-11-15,Edmonton Oilers,2,Pacific,Western
2017-18,2017-11-17,Edmonton Oilers,0,Pacific,Western
2017-18,2017-11-18,Edmonton Oilers,0,Pacific,Western
2017-18,2017-11-22,Edmonton Oilers,0,Pacific,Western
2017-18,2017-11-23,Edmonton Oilers,2,Pacific,Western
2017-18,2017-11-25,Edmonton Oilers,0,Pacific,Western
2017-18,2017-11-26,Edmonton Oilers,2,Pacific,Western
2017-18,2017-11-29,Edmonton Oilers,2,Pacific,Western
2017-18,2017-12-01,Edmonton Oilers,0,Pacific,Western
2017-18,2017-12-03,Edmonton Oilers,2,Pacific,Western
2017-18,2017-12-07,Edmonton Oilers,0,Pacific,Western
2017-18,2017-12-10,Edmonton Oilers,2,Pacific,Western
2017-18,2017-12-11,Edmonton Oilers,0,Pacific,Western
2017-18,2017-12-13,Edmonton Oilers,2,Pacific,Western
2017-18,2017-12-15,Edmonton Oilers,0,Pacific,Western
2017-18,2017-12-16,Edmonton Oilers,2,Pacific,Western
2017-18,2017-12-19,Edmonton Oilers,2,Pacific,Western
2017-18,2017-12-22,Edmonton Oilers,2,Pacific,Western
2017-18,2017-12-24,Edmonton Oilers,2,Pacific,Western
2017-18,2017-12-28,Edmonton Oilers,0,Pacific,Western
2017-18,2017-12-30,Edmonton Oilers,1,Pacific,Western
2017-18,2018-01-01,Edmonton Oilers,0,Pacific,Western
2017-18,2018-01-03,Edmonton Oilers,0,Pacific,Western
2017-18,2018-01-05,Edmonton Oilers,2,Pacific,Western
2017-18,2018-01-06,Edmonton Oilers,0,Pacific,Western
2017-18,2018-01-07,Edmonton Oilers,0,Pacific,Western
2017-18,2018-01-10,Edmonton Oilers,0,Pacific,Western
2017-18,2018-01-13,Edmonton Oilers,2,Pacific,Western
2017-18,2018-01-14,Edmonton Oilers,2,Pacific,Western
2017-18,2018-01-21,Edmonton Oilers,2,Pacific,Western
2017-18,2018-01-24,Edmonton Oilers,0,Pacific,Western
2017-18,2018-01-26,Edmonton Oilers,2,Pacific,Western
2017-18,2018-02-02,Edmonton Oilers,1,Pacific,Western
2017-18,2018-02-06,Edmonton Oilers,2,Pacific,Western
2017-18,2018-02-08,Edmonton Oilers,0,Pacific,Western
2017-18,2018-02-10,Edmonton Oilers,0,Pacific,Western
2017-18,2018-02-11,Edmonton Oilers,0,Pacific,Western
2017-18,2018-02-13,Edmonton Oilers,0,Pacific,Western
2017-18,2018-02-16,Edmonton Oilers,0,Pacific,Western
2017-18,2018-02-17,Edmonton Oilers,0,Pacific,Western
2017-18,2018-02-18,Edmonton Oilers,2,Pacific,Western
2017-18,2018-02-21,Edmonton Oilers,0,Pacific,Western
2017-18,2018-02-23,Edmonton Oilers,2,Pacific,Western
2017-18,2018-02-25,Edmonton Oilers,2,Pacific,Western
2017-18,2018-02-26,Edmonton Oilers,2,Pacific,Western
2017-18,2018-02-28,Edmonton Oilers,0,Pacific,Western
2017-18,2018-03-02,Edmonton Oilers,0,Pacific,Western
2017-18,2018-03-04,Edmonton Oilers,0,Pacific,Western
2017-18,2018-03-06,Edmonton Oilers,2,Pacific,Western
2017-18,2018-03-09,Edmonton Oilers,2,Pacific,Western
2017-18,2018-03-11,Edmonton Oilers,2,Pacific,Western
2017-18,2018-03-14,Edmonton Oilers,0,Pacific,Western
2017-18,2018-03-15,Edmonton Oilers,1,Pacific,Western
2017-18,2018-03-17,Edmonton Oilers,2,Pacific,Western
2017-18,2018-03-18,Edmonton Oilers,0,Pacific,Western
2017-18,2018-03-20,Edmonton Oilers,2,Pacific,Western
2017-18,2018-03-22,Edmonton Oilers,2,Pacific,Western
2017-18,2018-03-25,Edmonton Oilers,2,Pacific,Western
2017-18,2018-03-26,Edmonton Oilers,1,Pacific,Western
2017-18,2018-03-28,Edmonton Oilers,0,Pacific,Western
2017-18,2018-03-30,Edmonton Oilers,0,Pacific,Western
2017-18,2018-04-01,Edmonton Oilers,0,Pacific,Western
2017-18,2018-04-03,Edmonton Oilers,0,Pacific,Western
2017-18,2018-04-06,Edmonton Oilers,2,Pacific,Western
2017-18,2018-04-08,Edmonton Oilers,2,Pacific,Western
2017-18,2017-10-06,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-10-07,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-10-12,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-10-14,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-10-17,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-10-20,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-10-21,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-10-24,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-10-26,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-10-28,Florida Panthers,1,Atlantic,Eastern
2017-18,2017-10-30,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-11-02,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-11-04,Florida Panthers,1,Atlantic,Eastern
2017-18,2017-11-08,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-11-11,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-11-12,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-11-15,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-11-17,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-11-18,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-11-20,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-11-23,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-11-26,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-11-28,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-11-29,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-12-02,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-12-03,Florida Panthers,1,Atlantic,Eastern
2017-18,2017-12-05,Florida Panthers,1,Atlantic,Eastern
2017-18,2017-12-08,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-12-10,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-12-12,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-12-13,Florida Panthers,1,Atlantic,Eastern
2017-18,2017-12-15,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-12-18,Florida Panthers,0,Atlantic,Eastern
2017-18,2017-12-20,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-12-23,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-12-24,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-12-29,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-12-31,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-01-03,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-01-06,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-01-07,Florida Panthers,1,Atlantic,Eastern
2017-18,2018-01-10,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-01-13,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-01-20,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-01-21,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-01-24,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-01-26,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-01-31,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-02-02,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-02-04,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-02-07,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-02-10,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-02-13,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-02-15,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-02-18,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-02-19,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-02-21,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-02-23,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-02-25,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-02-28,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-02,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-03,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-04,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-07,Florida Panthers,1,Atlantic,Eastern
2017-18,2018-03-09,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-11,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-12,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-03-15,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-17,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-03-19,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-20,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-22,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-03-24,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-26,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-03-28,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-03-29,Florida Panthers,1,Atlantic,Eastern
2017-18,2018-03-31,Florida Panthers,0,Atlantic,Eastern
2017-18,2018-04-02,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-04-03,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-04-05,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-04-07,Florida Panthers,2,Atlantic,Eastern
2017-18,2018-04-08,Florida Panthers,2,Atlantic,Eastern
2017-18,2017-10-06,Los Angeles Kings,2,Pacific,Western
2017-18,2017-10-08,Los Angeles Kings,2,Pacific,Western
2017-18,2017-10-12,Los Angeles Kings,1,Pacific,Western
2017-18,2017-10-15,Los Angeles Kings,2,Pacific,Western
2017-18,2017-10-16,Los Angeles Kings,2,Pacific,Western
2017-18,2017-10-19,Los Angeles Kings,2,Pacific,Western
2017-18,2017-10-21,Los Angeles Kings,2,Pacific,Western
2017-18,2017-10-23,Los Angeles Kings,0,Pacific,Western
2017-18,2017-10-24,Los Angeles Kings,2,Pacific,Western
2017-18,2017-10-26,Los Angeles Kings,2,Pacific,Western
2017-18,2017-10-28,Los Angeles Kings,2,Pacific,Western
2017-18,2017-10-31,Los Angeles Kings,0,Pacific,Western
2017-18,2017-11-03,Los Angeles Kings,2,Pacific,Western
2017-18,2017-11-05,Los Angeles Kings,1,Pacific,Western
2017-18,2017-11-08,Los Angeles Kings,2,Pacific,Western
2017-18,2017-11-10,Los Angeles Kings,0,Pacific,Western
2017-18,2017-11-13,Los Angeles Kings,0,Pacific,Western
2017-18,2017-11-15,Los Angeles Kings,0,Pacific,Western
2017-18,2017-11-17,Los Angeles Kings,0,Pacific,Western
2017-18,2017-11-18,Los Angeles Kings,2,Pacific,Western
2017-18,2017-11-20,Los Angeles Kings,0,Pacific,Western
2017-18,2017-11-23,Los Angeles Kings,0,Pacific,Western
2017-18,2017-11-25,Los Angeles Kings,1,Pacific,Western
2017-18,2017-11-26,Los Angeles Kings,2,Pacific,Western
2017-18,2017-11-29,Los Angeles Kings,2,Pacific,Western
2017-18,2017-12-01,Los Angeles Kings,2,Pacific,Western
2017-18,2017-12-02,Los Angeles Kings,2,Pacific,Western
2017-18,2017-12-04,Los Angeles Kings,2,Pacific,Western
2017-18,2017-12-06,Los Angeles Kings,2,Pacific,Western
2017-18,2017-12-08,Los Angeles Kings,2,Pacific,Western
2017-18,2017-12-10,Los Angeles Kings,2,Pacific,Western
2017-18,2017-12-13,Los Angeles Kings,0,Pacific,Western
2017-18,2017-12-16,Los Angeles Kings,0,Pacific,Western
2017-18,2017-12-17,Los Angeles Kings,1,Pacific,Western
2017-18,2017-12-19,Los Angeles Kings,2,Pacific,Western
2017-18,2017-12-22,Los Angeles Kings,2,Pacific,Western
2017-18,2017-12-24,Los Angeles Kings,0,Pacific,Western
2017-18,2017-12-29,Los Angeles Kings,1,Pacific,Western
2017-18,2017-12-31,Los Angeles Kings,2,Pacific,Western
2017-18,2018-01-03,Los Angeles Kings,2,Pacific,Western
2017-18,2018-01-05,Los Angeles Kings,0,Pacific,Western
2017-18,2018-01-07,Los Angeles Kings,0,Pacific,Western
2017-18,2018-01-14,Los Angeles Kings,0,Pacific,Western
2017-18,2018-01-15,Los Angeles Kings,0,Pacific,Western
2017-18,2018-01-19,Los Angeles Kings,0,Pacific,Western
2017-18,2018-01-20,Los Angeles Kings,0,Pacific,Western
2017-18,2018-01-22,Los Angeles Kings,2,Pacific,Western
2017-18,2018-01-24,Los Angeles Kings,0,Pacific,Western
2017-18,2018-01-25,Los Angeles Kings,2,Pacific,Western
2017-18,2018-01-31,Los Angeles Kings,2,Pacific,Western
2017-18,2018-02-02,Los Angeles Kings,0,Pacific,Western
2017-18,2018-02-04,Los Angeles Kings,2,Pacific,Western
2017-18,2018-02-08,Los Angeles Kings,2,Pacific,Western
2017-18,2018-02-10,Los Angeles Kings,2,Pacific,Western
2017-18,2018-02-11,Los Angeles Kings,0,Pacific,Western
2017-18,2018-02-14,Los Angeles Kings,0,Pacific,Western
2017-18,2018-02-16,Los Angeles Kings,0,Pacific,Western
2017-18,2018-02-17,Los Angeles Kings,2,Pacific,Western
2017-18,2018-02-20,Los Angeles Kings,2,Pacific,Western
2017-18,2018-02-21,Los Angeles Kings,2,Pacific,Western
2017-18,2018-02-23,Los Angeles Kings,0,Pacific,Western
2017-18,2018-02-25,Los Angeles Kings,0,Pacific,Western
2017-18,2018-02-27,Los Angeles Kings,2,Pacific,Western
2017-18,2018-02-28,Los Angeles Kings,2,Pacific,Western
2017-18,2018-03-02,Los Angeles Kings,2,Pacific,Western
2017-18,2018-03-03,Los Angeles Kings,0,Pacific,Western
2017-18,2018-03-09,Los Angeles Kings,2,Pacific,Western
2017-18,2018-03-10,Los Angeles Kings,0,Pacific,Western
2017-18,2018-03-13,Los Angeles Kings,2,Pacific,Western
2017-18,2018-03-14,Los Angeles Kings,1,Pacific,Western
2017-18,2018-03-16,Los Angeles Kings,2,Pacific,Western
2017-18,2018-03-17,Los Angeles Kings,0,Pacific,Western
2017-18,2018-03-20,Los Angeles Kings,2,Pacific,Western
2017-18,2018-03-21,Los Angeles Kings,1,Pacific,Western
2017-18,2018-03-23,Los Angeles Kings,2,Pacific,Western
2017-18,2018-03-25,Los Angeles Kings,0,Pacific,Western
2017-18,2018-03-27,Los Angeles Kings,2,Pacific,Western
2017-18,2018-03-30,Los Angeles Kings,2,Pacific,Western
2017-18,2018-03-31,Los Angeles Kings,1,Pacific,Western
2017-18,2018-04-03,Los Angeles Kings,2,Pacific,Western
2017-18,2018-04-06,Los Angeles Kings,2,Pacific,Western
2017-18,2018-04-08,Los Angeles Kings,0,Pacific,Western
2017-18,2017-10-05,Minnesota Wild,0,Central,Western
2017-18,2017-10-07,Minnesota Wild,1,Central,Western
2017-18,2017-10-13,Minnesota Wild,2,Central,Western
2017-18,2017-10-15,Minnesota Wild,1,Central,Western
2017-18,2017-10-21,Minnesota Wild,0,Central,Western
2017-18,2017-10-22,Minnesota Wild,2,Central,Western
2017-18,2017-10-25,Minnesota Wild,0,Central,Western
2017-18,2017-10-27,Minnesota Wild,2,Central,Western
2017-18,2017-10-29,Minnesota Wild,2,Central,Western
2017-18,2017-11-01,Minnesota Wild,0,Central,Western
2017-18,2017-11-03,Minnesota Wild,2,Central,Western
2017-18,2017-11-05,Minnesota Wild,0,Central,Western
2017-18,2017-11-07,Minnesota Wild,0,Central,Western
2017-18,2017-11-09,Minnesota Wild,0,Central,Western
2017-18,2017-11-10,Minnesota Wild,2,Central,Western
2017-18,2017-11-12,Minnesota Wild,2,Central,Western
2017-18,2017-11-15,Minnesota Wild,2,Central,Western
2017-18,2017-11-17,Minnesota Wild,2,Central,Western
2017-18,2017-11-19,Minnesota Wild,0,Central,Western
2017-18,2017-11-21,Minnesota Wild,1,Central,Western
2017-18,2017-11-23,Minnesota Wild,2,Central,Western
2017-18,2017-11-24,Minnesota Wild,2,Central,Western
2017-18,2017-11-26,Minnesota Wild,0,Central,Western
2017-18,2017-11-28,Minnesota Wild,0,Central,Western
2017-18,2017-12-01,Minnesota Wild,2,Central,Western
2017-18,2017-12-02,Minnesota Wild,2,Central,Western
2017-18,2017-12-06,Minnesota Wild,0,Central,Western
2017-18,2017-12-09,Minnesota Wild,2,Central,Western
2017-18,2017-12-11,Minnesota Wild,2,Central,Western
2017-18,2017-12-13,Minnesota Wild,2,Central,Western
2017-18,2017-12-15,Minnesota Wild,2,Central,Western
2017-18,2017-12-16,Minnesota Wild,0,Central,Western
2017-18,2017-12-18,Minnesota Wild,0,Central,Western
2017-18,2017-12-20,Minnesota Wild,2,Central,Western
2017-18,2017-12-23,Minnesota Wild,0,Central,Western
2017-18,2017-12-24,Minnesota Wild,0,Central,Western
2017-18,2017-12-28,Minnesota Wild,2,Central,Western
2017-18,2017-12-30,Minnesota Wild,2,Central,Western
2017-18,2017-12-31,Minnesota Wild,0,Central,Western
2017-18,2018-01-03,Minnesota Wild,2,Central,Western
2017-18,2018-01-05,Minnesota Wild,2,Central,Western
2017-18,2018-01-07,Minnesota Wild,0,Central,Western
2017-18,2018-01-10,Minnesota Wild,1,Central,Western
2017-18,2018-01-11,Minnesota Wild,2,Central,Western
2017-18,2018-01-14,Minnesota Wild,2,Central,Western
2017-18,2018-01-15,Minnesota Wild,1,Central,Western
2017-18,2018-01-21,Minnesota Wild,2,Central,Western
2017-18,2018-01-23,Minnesota Wild,2,Central,Western
2017-18,2018-01-26,Minnesota Wild,0,Central,Western
2017-18,2018-01-31,Minnesota Wild,2,Central,Western
2017-18,2018-02-03,Minnesota Wild,2,Central,Western
2017-18,2018-02-04,Minnesota Wild,0,Central,Western
2017-18,2018-02-07,Minnesota Wild,2,Central,Western
2017-18,2018-02-09,Minnesota Wild,1,Central,Western
2017-18,2018-02-11,Minnesota Wild,2,Central,Western
2017-18,2018-02-14,Minnesota Wild,2,Central,Western
2017-18,2018-02-16,Minnesota Wild,0,Central,Western
2017-18,2018-02-17,Minnesota Wild,1,Central,Western
2017-18,2018-02-19,Minnesota Wild,2,Central,Western
2017-18,2018-02-23,Minnesota Wild,2,Central,Western
2017-18,2018-02-24,Minnesota Wild,2,Central,Western
2017-18,2018-02-26,Minnesota Wild,2,Central,Western
2017-18,2018-02-28,Minnesota Wild,2,Central,Western
2017-18,2018-03-02,Minnesota Wild,0,Central,Western
2017-18,2018-03-03,Minnesota Wild,0,Central,Western
2017-18,2018-03-05,Minnesota Wild,2,Central,Western
2017-18,2018-03-07,Minnesota Wild,2,Central,Western
2017-18,2018-03-10,Minnesota Wild,2,Central,Western
2017-18,2018-03-11,Minnesota Wild,0,Central,Western
2017-18,2018-03-14,Minnesota Wild,0,Central,Western
2017-18,2018-03-17,Minnesota Wild,2,Central,Western
2017-18,2018-03-18,Minnesota Wild,2,Central,Western
2017-18,2018-03-20,Minnesota Wild,1,Central,Western
2017-18,2018-03-25,Minnesota Wild,1,Central,Western
2017-18,2018-03-25,Minnesota Wild,2,Central,Western
2017-18,2018-03-28,Minnesota Wild,1,Central,Western
2017-18,2018-03-30,Minnesota Wild,2,Central,Western
2017-18,2018-04-01,Minnesota Wild,0,Central,Western
2017-18,2018-04-03,Minnesota Wild,2,Central,Western
2017-18,2018-04-05,Minnesota Wild,0,Central,Western
2017-18,2018-04-06,Minnesota Wild,1,Central,Western
2017-18,2018-04-08,Minnesota Wild,2,Central,Western
2017-18,2017-10-05,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-10-07,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-10-08,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-10-10,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-10-14,Montréal Canadiens,1,Atlantic,Eastern
2017-18,2017-10-18,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-10-19,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-10-21,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-10-24,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-10-26,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-10-28,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-10-30,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-11-03,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-11-04,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-11-06,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-11-08,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-11-10,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-11-12,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-11-15,Montréal Canadiens,1,Atlantic,Eastern
2017-18,2017-11-17,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-11-19,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-11-22,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-11-23,Montréal Canadiens,1,Atlantic,Eastern
2017-18,2017-11-26,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-11-28,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-11-30,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-12-01,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-12-03,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-12-06,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-12-08,Montréal Canadiens,1,Atlantic,Eastern
2017-18,2017-12-10,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-12-15,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-12-17,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-12-20,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-12-23,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2017-12-24,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-12-28,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-12-29,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2017-12-31,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2018-01-03,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2018-01-05,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2018-01-08,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2018-01-14,Montréal Canadiens,1,Atlantic,Eastern
2017-18,2018-01-16,Montréal Canadiens,1,Atlantic,Eastern
2017-18,2018-01-18,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2018-01-20,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2018-01-21,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2018-01-24,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2018-01-26,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2018-01-31,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2018-02-02,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2018-02-03,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2018-02-04,Montréal Canadiens,2,Atlantic,Eastern
2017-18,2018-02-09,Montréal Canadiens,0,Atlantic,Eastern
2017-18,2018-02-11,Montréal Canadiens,1,Atlantic,Eastern
2017-18,2018-02-15,Montréal Canadiens,0,Atlantic,Eastern
