season,date,team,points,division,conference
2012-13,2013-04-20,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-04-24,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-04-25,Toronto Maple Leafs,2,Northeast,Eastern
2012-13,2013-04-27,Toronto Maple Leafs,0,Northeast,Eastern
2012-13,2013-01-20,Vancouver Canucks,0,Northwest,Western
2012-13,2013-01-21,Vancouver Canucks,1,Northwest,Western
2012-13,2013-01-24,Vancouver Canucks,2,Northwest,Western
2012-13,2013-01-26,Vancouver Canucks,2,Northwest,Western
2012-13,2013-01-28,Vancouver Canucks,0,Northwest,Western
2012-13,2013-01-29,Vancouver Canucks,1,Northwest,Western
2012-13,2013-01-31,Vancouver Canucks,2,Northwest,Western
2012-13,2013-02-02,Vancouver Canucks,2,Northwest,Western
2012-13,2013-02-05,Vancouver Canucks,2,Northwest,Western
2012-13,2013-02-08,Vancouver Canucks,2,Northwest,Western
2012-13,2013-02-10,Vancouver Canucks,2,Northwest,Western
2012-13,2013-02-13,Vancouver Canucks,2,Northwest,Western
2012-13,2013-02-16,Vancouver Canucks,0,Northwest,Western
2012-13,2013-02-18,Vancouver Canucks,1,Northwest,Western
2012-13,2013-02-20,Vancouver Canucks,1,Northwest,Western
2012-13,2013-02-22,Vancouver Canucks,2,Northwest,Western
2012-13,2013-02-23,Vancouver Canucks,2,Northwest,Western
2012-13,2013-02-24,Vancouver Canucks,0,Northwest,Western
2012-13,2013-02-27,Vancouver Canucks,0,Northwest,Western
2012-13,2013-03-03,Vancouver Canucks,2,Northwest,Western
2012-13,2013-03-04,Vancouver Canucks,0,Northwest,Western
2012-13,2013-03-06,Vancouver Canucks,1,Northwest,Western
2012-13,2013-03-08,Vancouver Canucks,1,Northwest,Western
2012-13,2013-03-11,Vancouver Canucks,0,Northwest,Western
2012-13,2013-03-12,Vancouver Canucks,2,Northwest,Western
2012-13,2013-03-15,Vancouver Canucks,2,Northwest,Western
2012-13,2013-03-17,Vancouver Canucks,0,Northwest,Western
2012-13,2013-03-19,Vancouver Canucks,0,Northwest,Western
2012-13,2013-03-20,Vancouver Canucks,2,Northwest,Western
2012-13,2013-03-22,Vancouver Canucks,2,Northwest,Western
2012-13,2013-03-23,Vancouver Canucks,2,Northwest,Western
2012-13,2013-03-25,Vancouver Canucks,2,Northwest,Western
2012-13,2013-03-27,Vancouver Canucks,2,Northwest,Western
2012-13,2013-03-29,Vancouver Canucks,2,Northwest,Western
2012-13,2013-03-31,Vancouver Canucks,0,Northwest,Western
2012-13,2013-04-02,Vancouver Canucks,0,Northwest,Western
2012-13,2013-04-05,Vancouver Canucks,2,Northwest,Western
2012-13,2013-04-07,Vancouver Canucks,2,Northwest,Western
2012-13,2013-04-09,Vancouver Canucks,2,Northwest,Western
2012-13,2013-04-11,Vancouver Canucks,2,Northwest,Western
2012-13,2013-04-13,Vancouver Canucks,0,Northwest,Western
2012-13,2013-04-16,Vancouver Canucks,2,Northwest,Western
2012-13,2013-04-17,Vancouver Canucks,1,Northwest,Western
2012-13,2013-04-19,Vancouver Canucks,0,Northwest,Western
2012-13,2013-04-21,Vancouver Canucks,2,Northwest,Western
2012-13,2013-04-23,Vancouver Canucks,2,Northwest,Western
2012-13,2013-04-26,Vancouver Canucks,0,Northwest,Western
2012-13,2013-04-28,Vancouver Canucks,0,Northwest,Western
2012-13,2013-01-20,Washington Capitals,0,Southeast,Eastern
2012-13,2013-01-23,Washington Capitals,0,Southeast,Eastern
2012-13,2013-01-25,Washington Capitals,0,Southeast,Eastern
2012-13,2013-01-26,Washington Capitals,1,Southeast,Eastern
2012-13,2013-01-27,Washington Capitals,2,Southeast,Eastern
2012-13,2013-01-30,Washington Capitals,0,Southeast,Eastern
2012-13,2013-02-01,Washington Capitals,0,Southeast,Eastern
2012-13,2013-02-02,Washington Capitals,2,Southeast,Eastern
2012-13,2013-02-03,Washington Capitals,0,Southeast,Eastern
2012-13,2013-02-06,Washington Capitals,0,Southeast,Eastern
2012-13,2013-02-08,Washington Capitals,0,Southeast,Eastern
2012-13,2013-02-10,Washington Capitals,2,Southeast,Eastern
2012-13,2013-02-13,Washington Capitals,2,Southeast,Eastern
2012-13,2013-02-15,Washington Capitals,2,Southeast,Eastern
2012-13,2013-02-17,Washington Capitals,0,Southeast,Eastern
2012-13,2013-02-22,Washington Capitals,0,Southeast,Eastern
2012-13,2013-02-23,Washington Capitals,2,Southeast,Eastern
2012-13,2013-02-27,Washington Capitals,2,Southeast,Eastern
2012-13,2013-02-28,Washington Capitals,0,Southeast,Eastern
2012-13,2013-03-02,Washington Capitals,2,Southeast,Eastern
2012-13,2013-03-06,Washington Capitals,2,Southeast,Eastern
2012-13,2013-03-08,Washington Capitals,2,Southeast,Eastern
2012-13,2013-03-09,Washington Capitals,0,Southeast,Eastern
2012-13,2013-03-10,Washington Capitals,0,Southeast,Eastern
2012-13,2013-03-12,Washington Capitals,0,Southeast,Eastern
2012-13,2013-03-14,Washington Capitals,2,Southeast,Eastern
2012-13,2013-03-16,Washington Capitals,0,Southeast,Eastern
2012-13,2013-03-17,Washington Capitals,2,Southeast,Eastern
2012-13,2013-03-19,Washington Capitals,0,Southeast,Eastern
2012-13,2013-03-22,Washington Capitals,2,Southeast,Eastern
2012-13,2013-03-22,Washington Capitals,2,Southeast,Eastern
2012-13,2013-03-24,Washington Capitals,2,Southeast,Eastern
2012-13,2013-03-26,Washington Capitals,0,Southeast,Eastern
2012-13,2013-03-30,Washington Capitals,2,Southeast,Eastern
2012-13,2013-03-31,Washington Capitals,1,Southeast,Eastern
2012-13,2013-04-02,Washington Capitals,2,Southeast,Eastern
2012-13,2013-04-04,Washington Capitals,2,Southeast,Eastern
2012-13,2013-04-06,Washington Capitals,2,Southeast,Eastern
2012-13,2013-04-07,Washington Capitals,2,Southeast,Eastern
2012-13,2013-04-09,Washington Capitals,2,Southeast,Eastern
2012-13,2013-04-11,Washington Capitals,2,Southeast,Eastern
2012-13,2013-04-13,Washington Capitals,2,Southeast,Eastern
2012-13,2013-04-16,Washington Capitals,2,Southeast,Eastern
2012-13,2013-04-18,Washington Capitals,0,Southeast,Eastern
2012-13,2013-04-20,Washington Capitals,2,Southeast,Eastern
2012-13,2013-04-23,Washington Capitals,2,Southeast,Eastern
2012-13,2013-04-25,Washington Capitals,1,Southeast,Eastern
2012-13,2013-04-27,Washington Capitals,2,Southeast,Eastern
2012-13,2013-01-19,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-01-21,Winnipeg Jets,1,Southeast,Eastern
2012-13,2013-01-23,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-01-26,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-01-28,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-01-30,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-02-01,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-02-02,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-02-06,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-02-08,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-02-09,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-02-13,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-02-16,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-02-17,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-02-20,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-02-22,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-02-23,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-02-24,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-02-27,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-03-01,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-03-02,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-03-06,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-03-08,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-03-09,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-03-10,Winnipeg Jets,1,Southeast,Eastern
2012-13,2013-03-13,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-03-15,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-03-16,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-03-17,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-03-20,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-03-22,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-03-22,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-03-25,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-03-26,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-03-28,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-03-30,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-04-01,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-04-02,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-04-04,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-04-06,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-04-10,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-04-12,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-04-17,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-04-19,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-04-20,Winnipeg Jets,1,Southeast,Eastern
2012-13,2013-04-22,Winnipeg Jets,2,Southeast,Eastern
2012-13,2013-04-23,Winnipeg Jets,0,Southeast,Eastern
2012-13,2013-04-26,Winnipeg Jets,0,Southeast,Eastern
