season,date,team,points,division,conference
2020-21,2021-04-01,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-04-02,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-04-04,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-04-06,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-04-08,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-04-09,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-04-11,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-04-13,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-04-15,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-04-17,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-04-18,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-04-22,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-04-24,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-04-27,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-04-29,Washington Capitals,1,MassMutual East,Eastern
2020-21,2021-05-01,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-05-03,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-05-05,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-05-07,Washington Capitals,0,MassMutual East,Eastern
2020-21,2021-05-08,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-05-11,Washington Capitals,2,MassMutual East,Eastern
2020-21,2021-01-15,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-01-19,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-01-20,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-01-22,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-01-24,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-01-25,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-01-27,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-01-31,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-02-02,Winnipeg Jets,1,Scotia North,Western
2020-21,2021-02-03,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-02-05,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-02-10,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-02-12,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-02-13,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-02-16,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-02-18,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-02-20,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-02-22,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-02-26,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-02-28,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-03-02,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-03-03,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-03-05,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-03-07,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-03-10,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-03-12,Winnipeg Jets,1,Scotia North,Western
2020-21,2021-03-14,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-03-16,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-03-18,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-03-19,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-03-21,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-03-23,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-03-25,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-03-27,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-03-28,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-03-30,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-03-31,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-04-03,Winnipeg Jets,1,Scotia North,Western
2020-21,2021-04-05,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-04-08,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-04-10,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-04-12,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-04-14,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-04-15,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-04-17,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-04-22,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-04-24,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-04-27,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-04-29,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-04-30,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-05-03,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-05-06,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-05-08,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-05-11,Winnipeg Jets,0,Scotia North,Western
2020-21,2021-05-12,Winnipeg Jets,2,Scotia North,Western
2020-21,2021-05-15,Winnipeg Jets,2,Scotia North,Western
