season,date,team,points,division,conference
2011-12,2012-02-22,Edmonton Oilers,2,Northwest,Western
2011-12,2012-02-24,Edmonton Oilers,2,Northwest,Western
2011-12,2012-02-25,Edmonton Oilers,0,Northwest,Western
2011-12,2012-02-28,Edmonton Oilers,2,Northwest,Western
2011-12,2012-03-01,Edmonton Oilers,0,Northwest,Western
2011-12,2012-03-03,Edmonton Oilers,0,Northwest,Western
2011-12,2012-03-06,Edmonton Oilers,0,Northwest,Western
2011-12,2012-03-07,Edmonton Oilers,2,Northwest,Western
2011-12,2012-03-09,Edmonton Oilers,0,Northwest,Western
2011-12,2012-03-10,Edmonton Oilers,1,Northwest,Western
2011-12,2012-03-13,Edmonton Oilers,0,Northwest,Western
2011-12,2012-03-15,Edmonton Oilers,2,Northwest,Western
2011-12,2012-03-17,Edmonton Oilers,2,Northwest,Western
2011-12,2012-03-19,Edmonton Oilers,1,Northwest,Western
2011-12,2012-03-21,Edmonton Oilers,2,Northwest,Western
2011-12,2012-03-22,Edmonton Oilers,1,Northwest,Western
2011-12,2012-03-23,Edmonton Oilers,2,Northwest,Western
2011-12,2012-03-25,Edmonton Oilers,2,Northwest,Western
2011-12,2012-03-29,Edmonton Oilers,0,Northwest,Western
2011-12,2012-03-31,Edmonton Oilers,0,Northwest,Western
2011-12,2012-04-02,Edmonton Oilers,2,Northwest,Western
2011-12,2012-04-03,Edmonton Oilers,0,Northwest,Western
2011-12,2012-04-06,Edmonton Oilers,1,Northwest,Western
2011-12,2012-04-08,Edmonton Oilers,0,Northwest,Western
2011-12,2011-10-09,Florida Panthers,2,Southeast,Eastern
2011-12,2011-10-11,Florida Panthers,0,Southeast,Eastern
2011-12,2011-10-15,Florida Panthers,2,Southeast,Eastern
2011-12,2011-10-17,Florida Panthers,2,Southeast,Eastern
2011-12,2011-10-18,Florida Panthers,0,Southeast,Eastern
2011-12,2011-10-20,Florida Panthers,0,Southeast,Eastern
2011-12,2011-10-22,Florida Panthers,2,Southeast,Eastern
2011-12,2011-10-24,Florida Panthers,2,Southeast,Eastern
2011-12,2011-10-27,Florida Panthers,0,Southeast,Eastern
2011-12,2011-10-29,Florida Panthers,2,Southeast,Eastern
2011-12,2011-10-31,Florida Panthers,1,Southeast,Eastern
2011-12,2011-11-03,Florida Panthers,1,Southeast,Eastern
2011-12,2011-11-06,Florida Panthers,1,Southeast,Eastern
2011-12,2011-11-09,Florida Panthers,2,Southeast,Eastern
2011-12,2011-11-11,Florida Panthers,2,Southeast,Eastern
2011-12,2011-11-13,Florida Panthers,0,Southeast,Eastern
2011-12,2011-11-16,Florida Panthers,2,Southeast,Eastern
2011-12,2011-11-18,Florida Panthers,0,Southeast,Eastern
2011-12,2011-11-20,Florida Panthers,2,Southeast,Eastern
2011-12,2011-11-22,Florida Panthers,2,Southeast,Eastern
2011-12,2011-11-24,Florida Panthers,2,Southeast,Eastern
2011-12,2011-11-26,Florida Panthers,1,Southeast,Eastern
2011-12,2011-11-27,Florida Panthers,0,Southeast,Eastern
2011-12,2011-11-30,Florida Panthers,2,Southeast,Eastern
2011-12,2011-12-02,Florida Panthers,0,Southeast,Eastern
2011-12,2011-12-04,Florida Panthers,2,Southeast,Eastern
2011-12,2011-12-06,Florida Panthers,2,Southeast,Eastern
2011-12,2011-12-09,Florida Panthers,2,Southeast,Eastern
2011-12,2011-12-10,Florida Panthers,1,Southeast,Eastern
2011-12,2011-12-12,Florida Panthers,0,Southeast,Eastern
2011-12,2011-12-14,Florida Panthers,1,Southeast,Eastern
2011-12,2011-12-17,Florida Panthers,2,Southeast,Eastern
2011-12,2011-12-18,Florida Panthers,2,Southeast,Eastern
2011-12,2011-12-21,Florida Panthers,0,Southeast,Eastern
2011-12,2011-12-23,Florida Panthers,1,Southeast,Eastern
2011-12,2011-12-24,Florida Panthers,0,Southeast,Eastern
2011-12,2011-12-28,Florida Panthers,2,Southeast,Eastern
2011-12,2011-12-31,Florida Panthers,0,Southeast,Eastern
2011-12,2012-01-01,Florida Panthers,2,Southeast,Eastern
2011-12,2012-01-06,Florida Panthers,1,Southeast,Eastern
2011-12,2012-01-07,Florida Panthers,0,Southeast,Eastern
2011-12,2012-01-10,Florida Panthers,2,Southeast,Eastern
2011-12,2012-01-14,Florida Panthers,0,Southeast,Eastern
2011-12,2012-01-17,Florida Panthers,1,Southeast,Eastern
2011-12,2012-01-19,Florida Panthers,1,Southeast,Eastern
2011-12,2012-01-21,Florida Panthers,0,Southeast,Eastern
2011-12,2012-01-22,Florida Panthers,2,Southeast,Eastern
2011-12,2012-01-25,Florida Panthers,1,Southeast,Eastern
2011-12,2012-02-02,Florida Panthers,2,Southeast,Eastern
2011-12,2012-02-04,Florida Panthers,2,Southeast,Eastern
2011-12,2012-02-05,Florida Panthers,0,Southeast,Eastern
2011-12,2012-02-08,Florida Panthers,0,Southeast,Eastern
2011-12,2012-02-10,Florida Panthers,2,Southeast,Eastern
2011-12,2012-02-11,Florida Panthers,2,Southeast,Eastern
2011-12,2012-02-12,Florida Panthers,2,Southeast,Eastern
2011-12,2012-02-16,Florida Panthers,0,Southeast,Eastern
2011-12,2012-02-18,Florida Panthers,0,Southeast,Eastern
2011-12,2012-02-19,Florida Panthers,0,Southeast,Eastern
2011-12,2012-02-24,Florida Panthers,1,Southeast,Eastern
2011-12,2012-02-26,Florida Panthers,2,Southeast,Eastern
2011-12,2012-02-26,Florida Panthers,2,Southeast,Eastern
2011-12,2012-02-29,Florida Panthers,2,Southeast,Eastern
2011-12,2012-03-02,Florida Panthers,0,Southeast,Eastern
2011-12,2012-03-04,Florida Panthers,2,Southeast,Eastern
2011-12,2012-03-04,Florida Panthers,0,Southeast,Eastern
2011-12,2012-03-09,Florida Panthers,0,Southeast,Eastern
2011-12,2012-03-10,Florida Panthers,1,Southeast,Eastern
2011-12,2012-03-11,Florida Panthers,2,Southeast,Eastern
2011-12,2012-03-13,Florida Panthers,2,Southeast,Eastern
2011-12,2012-03-15,Florida Panthers,2,Southeast,Eastern
2011-12,2012-03-17,Florida Panthers,2,Southeast,Eastern
2011-12,2012-03-20,Florida Panthers,2,Southeast,Eastern
2011-12,2012-03-21,Florida Panthers,0,Southeast,Eastern
2011-12,2012-03-23,Florida Panthers,1,Southeast,Eastern
2011-12,2012-03-25,Florida Panthers,1,Southeast,Eastern
2011-12,2012-03-27,Florida Panthers,2,Southeast,Eastern
2011-12,2012-03-30,Florida Panthers,1,Southeast,Eastern
2011-12,2012-03-30,Florida Panthers,0,Southeast,Eastern
2011-12,2012-04-01,Florida Panthers,1,Southeast,Eastern
2011-12,2012-04-03,Florida Panthers,1,Southeast,Eastern
2011-12,2012-04-05,Florida Panthers,0,Southeast,Eastern
2011-12,2012-04-07,Florida Panthers,2,Southeast,Eastern
2011-12,2011-10-08,Los Angeles Kings,2,Pacific,Western
2011-12,2011-10-09,Los Angeles Kings,0,Pacific,Western
2011-12,2011-10-13,Los Angeles Kings,1,Pacific,Western
2011-12,2011-10-15,Los Angeles Kings,2,Pacific,Western
2011-12,2011-10-19,Los Angeles Kings,2,Pacific,Western
2011-12,2011-10-21,Los Angeles Kings,2,Pacific,Western
2011-12,2011-10-23,Los Angeles Kings,2,Pacific,Western
2011-12,2011-10-26,Los Angeles Kings,0,Pacific,Western
2011-12,2011-10-28,Los Angeles Kings,2,Pacific,Western
2011-12,2011-10-30,Los Angeles Kings,1,Pacific,Western
2011-12,2011-10-31,Los Angeles Kings,0,Pacific,Western
2011-12,2011-11-04,Los Angeles Kings,0,Pacific,Western
2011-12,2011-11-06,Los Angeles Kings,1,Pacific,Western
2011-12,2011-11-08,Los Angeles Kings,0,Pacific,Western
2011-12,2011-11-09,Los Angeles Kings,2,Pacific,Western
2011-12,2011-11-11,Los Angeles Kings,0,Pacific,Western
2011-12,2011-11-13,Los Angeles Kings,2,Pacific,Western
2011-12,2011-11-17,Los Angeles Kings,2,Pacific,Western
2011-12,2011-11-18,Los Angeles Kings,2,Pacific,Western
2011-12,2011-11-19,Los Angeles Kings,0,Pacific,Western
2011-12,2011-11-23,Los Angeles Kings,2,Pacific,Western
2011-12,2011-11-24,Los Angeles Kings,1,Pacific,Western
2011-12,2011-11-27,Los Angeles Kings,0,Pacific,Western
2011-12,2011-11-29,Los Angeles Kings,2,Pacific,Western
2011-12,2011-12-02,Los Angeles Kings,2,Pacific,Western
2011-12,2011-12-03,Los Angeles Kings,0,Pacific,Western
2011-12,2011-12-07,Los Angeles Kings,0,Pacific,Western
2011-12,2011-12-09,Los Angeles Kings,0,Pacific,Western
2011-12,2011-12-11,Los Angeles Kings,0,Pacific,Western
2011-12,2011-12-14,Los Angeles Kings,0,Pacific,Western
2011-12,2011-12-16,Los Angeles Kings,2,Pacific,Western
2011-12,2011-12-18,Los Angeles Kings,0,Pacific,Western
2011-12,2011-12-20,Los Angeles Kings,2,Pacific,Western
2011-12,2011-12-23,Los Angeles Kings,2,Pacific,Western
2011-12,2011-12-24,Los Angeles Kings,1,Pacific,Western
2011-12,2011-12-27,Los Angeles Kings,2,Pacific,Western
2011-12,2011-12-29,Los Angeles Kings,2,Pacific,Western
2011-12,2011-12-30,Los Angeles Kings,1,Pacific,Western
2011-12,2012-01-01,Los Angeles Kings,2,Pacific,Western
2011-12,2012-01-03,Los Angeles Kings,1,Pacific,Western
2011-12,2012-01-06,Los Angeles Kings,2,Pacific,Western
2011-12,2012-01-07,Los Angeles Kings,0,Pacific,Western
2011-12,2012-01-10,Los Angeles Kings,2,Pacific,Western
2011-12,2012-01-13,Los Angeles Kings,1,Pacific,Western
2011-12,2012-01-15,Los Angeles Kings,2,Pacific,Western
2011-12,2012-01-16,Los Angeles Kings,1,Pacific,Western
2011-12,2012-01-18,Los Angeles Kings,2,Pacific,Western
2011-12,2012-01-20,Los Angeles Kings,1,Pacific,Western
2011-12,2012-01-22,Los Angeles Kings,0,Pacific,Western
2011-12,2012-01-24,Los Angeles Kings,2,Pacific,Western
2011-12,2012-02-02,Los Angeles Kings,2,Pacific,Western
2011-12,2012-02-04,Los Angeles Kings,0,Pacific,Western
2011-12,2012-02-05,Los Angeles Kings,0,Pacific,Western
2011-12,2012-02-08,Los Angeles Kings,2,Pacific,Western
2011-12,2012-02-10,Los Angeles Kings,0,Pacific,Western
2011-12,2012-02-11,Los Angeles Kings,1,Pacific,Western
2011-12,2012-02-12,Los Angeles Kings,2,Pacific,Western
2011-12,2012-02-17,Los Angeles Kings,0,Pacific,Western
2011-12,2012-02-19,Los Angeles Kings,0,Pacific,Western
2011-12,2012-02-22,Los Angeles Kings,1,Pacific,Western
2011-12,2012-02-23,Los Angeles Kings,0,Pacific,Western
2011-12,2012-02-26,Los Angeles Kings,2,Pacific,Western
2011-12,2012-02-28,Los Angeles Kings,0,Pacific,Western
2011-12,2012-02-29,Los Angeles Kings,2,Pacific,Western
2011-12,2012-03-04,Los Angeles Kings,2,Pacific,Western
2011-12,2012-03-07,Los Angeles Kings,2,Pacific,Western
2011-12,2012-03-09,Los Angeles Kings,0,Pacific,Western
2011-12,2012-03-10,Los Angeles Kings,0,Pacific,Western
2011-12,2012-03-12,Los Angeles Kings,2,Pacific,Western
2011-12,2012-03-14,Los Angeles Kings,2,Pacific,Western
2011-12,2012-03-17,Los Angeles Kings,2,Pacific,Western
2011-12,2012-03-18,Los Angeles Kings,2,Pacific,Western
2011-12,2012-03-21,Los Angeles Kings,2,Pacific,Western
2011-12,2012-03-23,Los Angeles Kings,2,Pacific,Western
2011-12,2012-03-25,Los Angeles Kings,0,Pacific,Western
2011-12,2012-03-27,Los Angeles Kings,0,Pacific,Western
2011-12,2012-03-29,Los Angeles Kings,2,Pacific,Western
2011-12,2012-03-31,Los Angeles Kings,2,Pacific,Western
2011-12,2012-04-01,Los Angeles Kings,1,Pacific,Western
2011-12,2012-04-03,Los Angeles Kings,2,Pacific,Western
2011-12,2012-04-06,Los Angeles Kings,1,Pacific,Western
2011-12,2012-04-08,Los Angeles Kings,1,Pacific,Western
2011-12,2011-10-09,Minnesota Wild,2,Northwest,Western
2011-12,2011-10-10,Minnesota Wild,0,Northwest,Western
2011-12,2011-10-11,Minnesota Wild,1,Northwest,Western
2011-12,2011-10-14,Minnesota Wild,2,Northwest,Western
2011-12,2011-10-16,Minnesota Wild,1,Northwest,Western
2011-12,2011-10-18,Minnesota Wild,0,Northwest,Western
2011-12,2011-10-21,Minnesota Wild,2,Northwest,Western
2011-12,2011-10-22,Minnesota Wild,1,Northwest,Western
2011-12,2011-10-28,Minnesota Wild,0,Northwest,Western
2011-12,2011-10-30,Minnesota Wild,2,Northwest,Western
2011-12,2011-11-01,Minnesota Wild,2,Northwest,Western
2011-12,2011-11-04,Minnesota Wild,2,Northwest,Western
2011-12,2011-11-06,Minnesota Wild,2,Northwest,Western
2011-12,2011-11-09,Minnesota Wild,2,Northwest,Western
2011-12,2011-11-11,Minnesota Wild,0,Northwest,Western
2011-12,2011-11-13,Minnesota Wild,0,Northwest,Western
2011-12,2011-11-14,Minnesota Wild,2,Northwest,Western
2011-12,2011-11-16,Minnesota Wild,2,Northwest,Western
2011-12,2011-11-18,Minnesota Wild,2,Northwest,Western
2011-12,2011-11-20,Minnesota Wild,2,Northwest,Western
2011-12,2011-11-24,Minnesota Wild,2,Northwest,Western
2011-12,2011-11-25,Minnesota Wild,0,Northwest,Western
2011-12,2011-11-27,Minnesota Wild,0,Northwest,Western
2011-12,2011-11-29,Minnesota Wild,2,Northwest,Western
2011-12,2011-12-01,Minnesota Wild,2,Northwest,Western
2011-12,2011-12-03,Minnesota Wild,2,Northwest,Western
2011-12,2011-12-05,Minnesota Wild,2,Northwest,Western
2011-12,2011-12-07,Minnesota Wild,2,Northwest,Western
2011-12,2011-12-09,Minnesota Wild,2,Northwest,Western
2011-12,2011-12-11,Minnesota Wild,2,Northwest,Western
2011-12,2011-12-14,Minnesota Wild,0,Northwest,Western
2011-12,2011-12-15,Minnesota Wild,1,Northwest,Western
2011-12,2011-12-18,Minnesota Wild,1,Northwest,Western
2011-12,2011-12-20,Minnesota Wild,0,Northwest,Western
2011-12,2011-12-21,Minnesota Wild,0,Northwest,Western
2011-12,2011-12-23,Minnesota Wild,0,Northwest,Western
2011-12,2011-12-26,Minnesota Wild,0,Northwest,Western
2011-12,2011-12-29,Minnesota Wild,1,Northwest,Western
2011-12,2011-12-30,Minnesota Wild,2,Northwest,Western
2011-12,2011-12-31,Minnesota Wild,0,Northwest,Western
2011-12,2012-01-05,Minnesota Wild,0,Northwest,Western
2011-12,2012-01-08,Minnesota Wild,0,Northwest,Western
2011-12,2012-01-11,Minnesota Wild,2,Northwest,Western
2011-12,2012-01-13,Minnesota Wild,0,Northwest,Western
2011-12,2012-01-15,Minnesota Wild,1,Northwest,Western
2011-12,2012-01-18,Minnesota Wild,0,Northwest,Western
2011-12,2012-01-20,Minnesota Wild,0,Northwest,Western
2011-12,2012-01-22,Minnesota Wild,2,Northwest,Western
2011-12,2012-01-25,Minnesota Wild,2,Northwest,Western
2011-12,2012-02-01,Minnesota Wild,0,Northwest,Western
2011-12,2012-02-03,Minnesota Wild,2,Northwest,Western
2011-12,2012-02-05,Minnesota Wild,1,Northwest,Western
2011-12,2012-02-08,Minnesota Wild,0,Northwest,Western
2011-12,2012-02-10,Minnesota Wild,0,Northwest,Western
2011-12,2012-02-12,Minnesota Wild,0,Northwest,Western
2011-12,2012-02-15,Minnesota Wild,0,Northwest,Western
2011-12,2012-02-17,Minnesota Wild,1,Northwest,Western
2011-12,2012-02-18,Minnesota Wild,0,Northwest,Western
2011-12,2012-02-19,Minnesota Wild,2,Northwest,Western
2011-12,2012-02-24,Minnesota Wild,2,Northwest,Western
2011-12,2012-02-25,Minnesota Wild,0,Northwest,Western
2011-12,2012-02-26,Minnesota Wild,2,Northwest,Western
2011-12,2012-02-29,Minnesota Wild,0,Northwest,Western
2011-12,2012-03-02,Minnesota Wild,1,Northwest,Western
2011-12,2012-03-03,Minnesota Wild,0,Northwest,Western
2011-12,2012-03-05,Minnesota Wild,0,Northwest,Western
2011-12,2012-03-07,Minnesota Wild,0,Northwest,Western
2011-12,2012-03-09,Minnesota Wild,2,Northwest,Western
2011-12,2012-03-11,Minnesota Wild,0,Northwest,Western
2011-12,2012-03-14,Minnesota Wild,0,Northwest,Western
2011-12,2012-03-17,Minnesota Wild,0,Northwest,Western
2011-12,2012-03-20,Minnesota Wild,2,Northwest,Western
2011-12,2012-03-23,Minnesota Wild,2,Northwest,Western
2011-12,2012-03-24,Minnesota Wild,0,Northwest,Western
2011-12,2012-03-25,Minnesota Wild,0,Northwest,Western
2011-12,2012-03-28,Minnesota Wild,0,Northwest,Western
2011-12,2012-03-30,Minnesota Wild,2,Northwest,Western
2011-12,2012-04-01,Minnesota Wild,2,Northwest,Western
2011-12,2012-04-01,Minnesota Wild,2,Northwest,Western
2011-12,2012-04-04,Minnesota Wild,1,Northwest,Western
2011-12,2012-04-06,Minnesota Wild,2,Northwest,Western
2011-12,2012-04-08,Minnesota Wild,0,Northwest,Western
2011-12,2011-10-06,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-10-09,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-10-13,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-10-15,Montréal Canadiens,1,Northeast,Eastern
2011-12,2011-10-18,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-10-20,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-10-22,Montréal Canadiens,1,Northeast,Eastern
2011-12,2011-10-24,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-10-26,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-10-27,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-10-29,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-11-04,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-11-05,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-11-09,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-11-11,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-11-13,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-11-15,Montréal Canadiens,1,Northeast,Eastern
2011-12,2011-11-17,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-11-18,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-11-20,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-11-22,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-11-24,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-11-25,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-11-27,Montréal Canadiens,1,Northeast,Eastern
2011-12,2011-12-01,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-12-02,Montréal Canadiens,1,Northeast,Eastern
2011-12,2011-12-03,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-12-07,Montréal Canadiens,1,Northeast,Eastern
2011-12,2011-12-09,Montréal Canadiens,1,Northeast,Eastern
2011-12,2011-12-10,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-12-14,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-12-16,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-12-18,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-12-20,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-12-22,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-12-23,Montréal Canadiens,0,Northeast,Eastern
2011-12,2011-12-28,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-12-30,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-01-01,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-01-05,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-01-08,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-01-11,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-01-13,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-01-15,Montréal Canadiens,1,Northeast,Eastern
2011-12,2012-01-16,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-01-19,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-01-21,Montréal Canadiens,1,Northeast,Eastern
2011-12,2012-01-22,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-01-26,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-02-01,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-02-03,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-02-04,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-02-05,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-02-08,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-02-10,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-02-12,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-02-14,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-02-16,Montréal Canadiens,1,Northeast,Eastern
2011-12,2012-02-18,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-02-19,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-02-22,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-02-25,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-02-26,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-02-29,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-03-02,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-03-04,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-03-07,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-03-09,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-03-11,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-03-12,Montréal Canadiens,1,Northeast,Eastern
2011-12,2012-03-14,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-03-16,Montréal Canadiens,1,Northeast,Eastern
2011-12,2012-03-17,Montréal Canadiens,1,Northeast,Eastern
2011-12,2012-03-21,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-03-23,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-03-24,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-03-27,Montréal Canadiens,1,Northeast,Eastern
2011-12,2012-03-30,Montréal Canadiens,0,Northeast,Eastern
2011-12,2012-03-31,Montréal Canadiens,1,Northeast,Eastern
2011-12,2012-04-04,Montréal Canadiens,2,Northeast,Eastern
2011-12,2012-04-05,Montréal Canadiens,1,Northeast,Eastern
2011-12,2012-04-07,Montréal Canadiens,2,Northeast,Eastern
2011-12,2011-10-07,Nashville Predators,2,Central,Western
2011-12,2011-10-09,Nashville Predators,2,Central,Western
2011-12,2011-10-14,Nashville Predators,0,Central,Western
2011-12,2011-10-16,Nashville Predators,1,Central,Western
2011-12,2011-10-18,Nashville Predators,0,Central,Western
2011-12,2011-10-21,Nashville Predators,0,Central,Western
2011-12,2011-10-22,Nashville Predators,2,Central,Western
2011-12,2011-10-26,Nashville Predators,0,Central,Western
2011-12,2011-10-28,Nashville Predators,2,Central,Western
2011-12,2011-10-30,Nashville Predators,2,Central,Western
2011-12,2011-11-01,Nashville Predators,1,Central,Western
2011-12,2011-11-04,Nashville Predators,2,Central,Western
2011-12,2011-11-06,Nashville Predators,2,Central,Western
2011-12,2011-11-09,Nashville Predators,0,Central,Western
2011-12,2011-11-10,Nashville Predators,2,Central,Western
2011-12,2011-11-13,Nashville Predators,1,Central,Western
2011-12,2011-11-16,Nashville Predators,2,Central,Western
2011-12,2011-11-18,Nashville Predators,2,Central,Western
2011-12,2011-11-20,Nashville Predators,1,Central,Western
2011-12,2011-11-23,Nashville Predators,0,Central,Western
2011-12,2011-11-24,Nashville Predators,0,Central,Western
2011-12,2011-11-27,Nashville Predators,0,Central,Western
2011-12,2011-11-29,Nashville Predators,2,Central,Western
2011-12,2011-11-30,Nashville Predators,0,Central,Western
2011-12,2011-12-02,Nashville Predators,2,Central,Western
2011-12,2011-12-04,Nashville Predators,0,Central,Western
2011-12,2011-12-07,Nashville Predators,0,Central,Western
2011-12,2011-12-09,Nashville Predators,2,Central,Western
2011-12,2011-12-11,Nashville Predators,2,Central,Western
2011-12,2011-12-14,Nashville Predators,2,Central,Western
2011-12,2011-12-16,Nashville Predators,2,Central,Western
2011-12,2011-12-18,Nashville Predators,2,Central,Western
2011-12,2011-12-21,Nashville Predators,0,Central,Western
2011-12,2011-12-23,Nashville Predators,2,Central,Western
2011-12,2011-12-24,Nashville Predators,0,Central,Western
2011-12,2011-12-27,Nashville Predators,0,Central,Western
2011-12,2011-12-29,Nashville Predators,2,Central,Western
2011-12,2011-12-31,Nashville Predators,2,Central,Western
2011-12,2012-01-01,Nashville Predators,2,Central,Western
2011-12,2012-01-06,Nashville Predators,0,Central,Western
2011-12,2012-01-08,Nashville Predators,2,Central,Western
2011-12,2012-01-11,Nashville Predators,2,Central,Western
2011-12,2012-01-13,Nashville Predators,2,Central,Western
2011-12,2012-01-15,Nashville Predators,2,Central,Western
2011-12,2012-01-16,Nashville Predators,2,Central,Western
2011-12,2012-01-18,Nashville Predators,0,Central,Western
2011-12,2012-01-20,Nashville Predators,2,Central,Western
2011-12,2012-01-22,Nashville Predators,2,Central,Western
2011-12,2012-01-24,Nashville Predators,2,Central,Western
2011-12,2012-01-25,Nashville Predators,2,Central,Western
2011-12,2012-02-01,Nashville Predators,2,Central,Western
2011-12,2012-02-03,Nashville Predators,0,Central,Western
2011-12,2012-02-05,Nashville Predators,2,Central,Western
2011-12,2012-02-08,Nashville Predators,1,Central,Western
2011-12,2012-02-10,Nashville Predators,0,Central,Western
2011-12,2012-02-11,Nashville Predators,1,Central,Western
2011-12,2012-02-15,Nashville Predators,2,Central,Western
2011-12,2012-02-18,Nashville Predators,0,Central,Western
2011-12,2012-02-20,Nashville Predators,2,Central,Western
2011-12,2012-02-22,Nashville Predators,2,Central,Western
2011-12,2012-02-24,Nashville Predators,1,Central,Western
2011-12,2012-02-26,Nashville Predators,2,Central,Western
2011-12,2012-02-28,Nashville Predators,2,Central,Western
2011-12,2012-02-29,Nashville Predators,0,Central,Western
2011-12,2012-03-04,Nashville Predators,2,Central,Western
2011-12,2012-03-07,Nashville Predators,0,Central,Western
2011-12,2012-03-09,Nashville Predators,2,Central,Western
2011-12,2012-03-11,Nashville Predators,2,Central,Western
2011-12,2012-03-13,Nashville Predators,2,Central,Western
2011-12,2012-03-16,Nashville Predators,1,Central,Western
2011-12,2012-03-18,Nashville Predators,0,Central,Western
2011-12,2012-03-19,Nashville Predators,2,Central,Western
2011-12,2012-03-21,Nashville Predators,0,Central,Western
2011-12,2012-03-22,Nashville Predators,0,Central,Western
2011-12,2012-03-24,Nashville Predators,2,Central,Western
2011-12,2012-03-25,Nashville Predators,2,Central,Western
2011-12,2012-03-28,Nashville Predators,0,Central,Western
2011-12,2012-03-30,Nashville Predators,2,Central,Western
2011-12,2012-04-01,Nashville Predators,0,Central,Western
2011-12,2012-04-04,Nashville Predators,2,Central,Western
2011-12,2012-04-06,Nashville Predators,2,Central,Western
2011-12,2012-04-08,Nashville Predators,2,Central,Western
2011-12,2011-10-08,New Jersey Devils,0,Atlantic,Eastern
2011-12,2011-10-10,New Jersey Devils,2,Atlantic,Eastern
2011-12,2011-10-13,New Jersey Devils,2,Atlantic,Eastern
2011-12,2011-10-16,New Jersey Devils,2,Atlantic,Eastern
2011-12,2011-10-21,New Jersey Devils,1,Atlantic,Eastern
2011-12,2011-10-22,New Jersey Devils,0,Atlantic,Eastern
2011-12,2011-10-26,New Jersey Devils,2,Atlantic,Eastern
2011-12,2011-10-28,New Jersey Devils,0,Atlantic,Eastern
2011-12,2011-10-30,New Jersey Devils,0,Atlantic,Eastern
2011-12,2011-11-02,New Jersey Devils,0,Atlantic,Eastern
