season,date,team,points,division,conference
2019-20,2019-11-20,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-11-22,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-11-24,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-11-28,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-11-29,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-12-01,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-12-04,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-12-05,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-12-08,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-12-11,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-12-13,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2019-12-15,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-12-18,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-12-21,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-12-22,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-12-23,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-12-28,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-12-29,Toronto Maple Leafs,1,Atlantic,Eastern
2019-20,2019-12-31,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-01-03,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-01-05,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-01-07,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-01-09,Toronto Maple Leafs,1,Atlantic,Eastern
2019-20,2020-01-13,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-01-15,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-01-17,Toronto Maple Leafs,1,Atlantic,Eastern
2019-20,2020-01-19,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-01-28,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-01-30,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-02-02,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-02-04,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-02-06,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-02-08,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-02-09,Toronto Maple Leafs,1,Atlantic,Eastern
2019-20,2020-02-12,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-02-14,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-02-16,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-02-17,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-02-19,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-02-21,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-02-23,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-02-26,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-02-28,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-03-01,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2020-03-04,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-03-06,Toronto Maple Leafs,1,Atlantic,Eastern
2019-20,2020-03-07,Toronto Maple Leafs,0,Atlantic,Eastern
2019-20,2020-03-10,Toronto Maple Leafs,2,Atlantic,Eastern
2019-20,2019-10-03,Vancouver Canucks,0,Pacific,Western
2019-20,2019-10-06,Vancouver Canucks,0,Pacific,Western
2019-20,2019-10-10,Vancouver Canucks,2,Pacific,Western
2019-20,2019-10-13,Vancouver Canucks,2,Pacific,Western
2019-20,2019-10-16,Vancouver Canucks,2,Pacific,Western
2019-20,2019-10-18,Vancouver Canucks,2,Pacific,Western
2019-20,2019-10-19,Vancouver Canucks,0,Pacific,Western
2019-20,2019-10-20,Vancouver Canucks,2,Pacific,Western
2019-20,2019-10-22,Vancouver Canucks,2,Pacific,Western
2019-20,2019-10-26,Vancouver Canucks,1,Pacific,Western
2019-20,2019-10-29,Vancouver Canucks,2,Pacific,Western
2019-20,2019-10-31,Vancouver Canucks,2,Pacific,Western
2019-20,2019-11-02,Vancouver Canucks,1,Pacific,Western
2019-20,2019-11-03,Vancouver Canucks,2,Pacific,Western
2019-20,2019-11-06,Vancouver Canucks,1,Pacific,Western
2019-20,2019-11-08,Vancouver Canucks,0,Pacific,Western
2019-20,2019-11-09,Vancouver Canucks,0,Pacific,Western
2019-20,2019-11-10,Vancouver Canucks,0,Pacific,Western
2019-20,2019-11-13,Vancouver Canucks,2,Pacific,Western
2019-20,2019-11-15,Vancouver Canucks,0,Pacific,Western
2019-20,2019-11-17,Vancouver Canucks,1,Pacific,Western
2019-20,2019-11-20,Vancouver Canucks,0,Pacific,Western
2019-20,2019-11-22,Vancouver Canucks,2,Pacific,Western
2019-20,2019-11-23,Vancouver Canucks,2,Pacific,Western
2019-20,2019-11-26,Vancouver Canucks,0,Pacific,Western
2019-20,2019-11-28,Vancouver Canucks,0,Pacific,Western
2019-20,2019-12-01,Vancouver Canucks,2,Pacific,Western
2019-20,2019-12-02,Vancouver Canucks,0,Pacific,Western
2019-20,2019-12-04,Vancouver Canucks,2,Pacific,Western
2019-20,2019-12-07,Vancouver Canucks,2,Pacific,Western
2019-20,2019-12-11,Vancouver Canucks,0,Pacific,Western
2019-20,2019-12-13,Vancouver Canucks,2,Pacific,Western
2019-20,2019-12-15,Vancouver Canucks,0,Pacific,Western
2019-20,2019-12-16,Vancouver Canucks,0,Pacific,Western
2019-20,2019-12-18,Vancouver Canucks,0,Pacific,Western
2019-20,2019-12-20,Vancouver Canucks,2,Pacific,Western
2019-20,2019-12-22,Vancouver Canucks,2,Pacific,Western
2019-20,2019-12-24,Vancouver Canucks,2,Pacific,Western
2019-20,2019-12-29,Vancouver Canucks,2,Pacific,Western
2019-20,2019-12-30,Vancouver Canucks,2,Pacific,Western
2019-20,2020-01-03,Vancouver Canucks,2,Pacific,Western
2019-20,2020-01-05,Vancouver Canucks,2,Pacific,Western
2019-20,2020-01-08,Vancouver Canucks,0,Pacific,Western
2019-20,2020-01-10,Vancouver Canucks,0,Pacific,Western
2019-20,2020-01-11,Vancouver Canucks,2,Pacific,Western
2019-20,2020-01-12,Vancouver Canucks,2,Pacific,Western
2019-20,2020-01-15,Vancouver Canucks,0,Pacific,Western
2019-20,2020-01-17,Vancouver Canucks,2,Pacific,Western
2019-20,2020-01-19,Vancouver Canucks,2,Pacific,Western
2019-20,2020-01-28,Vancouver Canucks,2,Pacific,Western
2019-20,2020-01-30,Vancouver Canucks,2,Pacific,Western
2019-20,2020-02-01,Vancouver Canucks,2,Pacific,Western
2019-20,2020-02-02,Vancouver Canucks,1,Pacific,Western
2019-20,2020-02-05,Vancouver Canucks,0,Pacific,Western
2019-20,2020-02-07,Vancouver Canucks,0,Pacific,Western
2019-20,2020-02-09,Vancouver Canucks,0,Pacific,Western
2019-20,2020-02-11,Vancouver Canucks,2,Pacific,Western
2019-20,2020-02-13,Vancouver Canucks,2,Pacific,Western
2019-20,2020-02-16,Vancouver Canucks,0,Pacific,Western
2019-20,2020-02-20,Vancouver Canucks,1,Pacific,Western
2019-20,2020-02-23,Vancouver Canucks,2,Pacific,Western
2019-20,2020-02-26,Vancouver Canucks,2,Pacific,Western
2019-20,2020-02-28,Vancouver Canucks,0,Pacific,Western
2019-20,2020-03-01,Vancouver Canucks,0,Pacific,Western
2019-20,2020-03-02,Vancouver Canucks,0,Pacific,Western
2019-20,2020-03-05,Vancouver Canucks,0,Pacific,Western
2019-20,2020-03-07,Vancouver Canucks,2,Pacific,Western
2019-20,2020-03-09,Vancouver Canucks,0,Pacific,Western
2019-20,2020-03-11,Vancouver Canucks,2,Pacific,Western
2019-20,2019-10-03,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-10-05,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-10-09,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-10-11,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-10-13,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-10-14,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-10-16,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-10-18,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-10-19,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-10-21,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-10-23,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-10-25,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-10-28,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-11-01,Vegas Golden Knights,1,Pacific,Western
2019-20,2019-11-03,Vegas Golden Knights,1,Pacific,Western
2019-20,2019-11-06,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-11-08,Vegas Golden Knights,1,Pacific,Western
2019-20,2019-11-10,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-11-10,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-11-14,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-11-16,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-11-18,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-11-20,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-11-22,Vegas Golden Knights,1,Pacific,Western
2019-20,2019-11-24,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-11-26,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-11-28,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-11-29,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-12-03,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-12-04,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-12-06,Vegas Golden Knights,1,Pacific,Western
2019-20,2019-12-09,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-12-11,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-12-13,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-12-14,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-12-16,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-12-18,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-12-20,Vegas Golden Knights,1,Pacific,Western
2019-20,2019-12-23,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-12-24,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-12-28,Vegas Golden Knights,0,Pacific,Western
2019-20,2019-12-29,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-12-31,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-01-03,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-01-04,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-01-08,Vegas Golden Knights,0,Pacific,Western
2019-20,2020-01-10,Vegas Golden Knights,0,Pacific,Western
2019-20,2020-01-12,Vegas Golden Knights,0,Pacific,Western
2019-20,2020-01-15,Vegas Golden Knights,0,Pacific,Western
2019-20,2020-01-17,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-01-19,Vegas Golden Knights,1,Pacific,Western
2019-20,2020-01-22,Vegas Golden Knights,0,Pacific,Western
2019-20,2020-02-01,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-02-02,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-02-05,Vegas Golden Knights,0,Pacific,Western
2019-20,2020-02-07,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-02-09,Vegas Golden Knights,1,Pacific,Western
2019-20,2020-02-12,Vegas Golden Knights,0,Pacific,Western
2019-20,2020-02-14,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-02-16,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-02-17,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-02-21,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-02-23,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-02-24,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-02-27,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-02-29,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-03-02,Vegas Golden Knights,0,Pacific,Western
2019-20,2020-03-04,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-03-07,Vegas Golden Knights,0,Pacific,Western
2019-20,2020-03-08,Vegas Golden Knights,2,Pacific,Western
2019-20,2020-03-10,Vegas Golden Knights,2,Pacific,Western
2019-20,2019-10-03,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-10-04,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-10-05,Washington Capitals,1,Metropolitan,Eastern
2019-20,2019-10-08,Washington Capitals,1,Metropolitan,Eastern
2019-20,2019-10-11,Washington Capitals,0,Metropolitan,Eastern
2019-20,2019-10-13,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-10-14,Washington Capitals,0,Metropolitan,Eastern
2019-20,2019-10-16,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-10-18,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-10-20,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-10-23,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-10-25,Washington Capitals,1,Metropolitan,Eastern
2019-20,2019-10-26,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-10-29,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-11-01,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-11-04,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-11-08,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-11-10,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-11-12,Washington Capitals,1,Metropolitan,Eastern
2019-20,2019-11-14,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-11-16,Washington Capitals,0,Metropolitan,Eastern
2019-20,2019-11-17,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-11-19,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-11-21,Washington Capitals,0,Metropolitan,Eastern
2019-20,2019-11-23,Washington Capitals,1,Metropolitan,Eastern
2019-20,2019-11-28,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-11-29,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-12-01,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-12-04,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-12-05,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-12-07,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-12-10,Washington Capitals,0,Metropolitan,Eastern
2019-20,2019-12-12,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-12-15,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-12-17,Washington Capitals,0,Metropolitan,Eastern
2019-20,2019-12-21,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-12-22,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-12-24,Washington Capitals,0,Metropolitan,Eastern
2019-20,2019-12-28,Washington Capitals,2,Metropolitan,Eastern
2019-20,2019-12-29,Washington Capitals,0,Metropolitan,Eastern
2019-20,2019-12-31,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-01-04,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-01-05,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-01-08,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-01-09,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-01-12,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-01-14,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-01-17,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-01-18,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-01-28,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-01-30,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-02-01,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-02-02,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-02-05,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-02-09,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-02-11,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-02-14,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-02-16,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-02-17,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-02-21,Washington Capitals,1,Metropolitan,Eastern
2019-20,2020-02-22,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-02-23,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-02-26,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-02-28,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-03-02,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-03-05,Washington Capitals,0,Metropolitan,Eastern
2019-20,2020-03-06,Washington Capitals,1,Metropolitan,Eastern
2019-20,2020-03-07,Washington Capitals,2,Metropolitan,Eastern
2019-20,2020-03-09,Washington Capitals,1,Metropolitan,Eastern
2019-20,2019-10-03,Winnipeg Jets,0,Central,Western
2019-20,2019-10-04,Winnipeg Jets,2,Central,Western
2019-20,2019-10-06,Winnipeg Jets,0,Central,Western
2019-20,2019-10-08,Winnipeg Jets,2,Central,Western
2019-20,2019-10-11,Winnipeg Jets,2,Central,Western
2019-20,2019-10-12,Winnipeg Jets,2,Central,Western
2019-20,2019-10-13,Winnipeg Jets,0,Central,Western
2019-20,2019-10-16,Winnipeg Jets,0,Central,Western
2019-20,2019-10-18,Winnipeg Jets,0,Central,Western
2019-20,2019-10-20,Winnipeg Jets,2,Central,Western
2019-20,2019-10-23,Winnipeg Jets,0,Central,Western
2019-20,2019-10-27,Winnipeg Jets,2,Central,Western
2019-20,2019-10-30,Winnipeg Jets,0,Central,Western
2019-20,2019-11-02,Winnipeg Jets,2,Central,Western
2019-20,2019-11-03,Winnipeg Jets,2,Central,Western
2019-20,2019-11-06,Winnipeg Jets,1,Central,Western
2019-20,2019-11-09,Winnipeg Jets,2,Central,Western
2019-20,2019-11-10,Winnipeg Jets,2,Central,Western
2019-20,2019-11-13,Winnipeg Jets,0,Central,Western
2019-20,2019-11-15,Winnipeg Jets,2,Central,Western
2019-20,2019-11-16,Winnipeg Jets,2,Central,Western
2019-20,2019-11-20,Winnipeg Jets,2,Central,Western
2019-20,2019-11-22,Winnipeg Jets,0,Central,Western
2019-20,2019-11-24,Winnipeg Jets,2,Central,Western
2019-20,2019-11-28,Winnipeg Jets,2,Central,Western
2019-20,2019-11-29,Winnipeg Jets,2,Central,Western
2019-20,2019-12-01,Winnipeg Jets,0,Central,Western
2019-20,2019-12-04,Winnipeg Jets,2,Central,Western
2019-20,2019-12-06,Winnipeg Jets,1,Central,Western
2019-20,2019-12-08,Winnipeg Jets,2,Central,Western
2019-20,2019-12-11,Winnipeg Jets,2,Central,Western
2019-20,2019-12-13,Winnipeg Jets,0,Central,Western
2019-20,2019-12-15,Winnipeg Jets,2,Central,Western
2019-20,2019-12-18,Winnipeg Jets,0,Central,Western
2019-20,2019-12-20,Winnipeg Jets,0,Central,Western
2019-20,2019-12-21,Winnipeg Jets,2,Central,Western
2019-20,2019-12-24,Winnipeg Jets,0,Central,Western
2019-20,2019-12-28,Winnipeg Jets,1,Central,Western
2019-20,2019-12-29,Winnipeg Jets,0,Central,Western
2019-20,2020-01-01,Winnipeg Jets,2,Central,Western
2019-20,2020-01-03,Winnipeg Jets,0,Central,Western
2019-20,2020-01-04,Winnipeg Jets,1,Central,Western
2019-20,2020-01-07,Winnipeg Jets,2,Central,Western
2019-20,2020-01-09,Winnipeg Jets,2,Central,Western
2019-20,2020-01-10,Winnipeg Jets,0,Central,Western
2019-20,2020-01-12,Winnipeg Jets,0,Central,Western
2019-20,2020-01-15,Winnipeg Jets,2,Central,Western
2019-20,2020-01-18,Winnipeg Jets,0,Central,Western
2019-20,2020-01-20,Winnipeg Jets,0,Central,Western
2019-20,2020-01-22,Winnipeg Jets,0,Central,Western
2019-20,2020-01-23,Winnipeg Jets,0,Central,Western
2019-20,2020-02-01,Winnipeg Jets,0,Central,Western
2019-20,2020-02-02,Winnipeg Jets,2,Central,Western
2019-20,2020-02-05,Winnipeg Jets,1,Central,Western
2019-20,2020-02-07,Winnipeg Jets,2,Central,Western
2019-20,2020-02-08,Winnipeg Jets,2,Central,Western
2019-20,2020-02-10,Winnipeg Jets,2,Central,Western
2019-20,2020-02-12,Winnipeg Jets,0,Central,Western
2019-20,2020-02-15,Winnipeg Jets,0,Central,Western
2019-20,2020-02-17,Winnipeg Jets,2,Central,Western
2019-20,2020-02-19,Winnipeg Jets,2,Central,Western
2019-20,2020-02-21,Winnipeg Jets,2,Central,Western
2019-20,2020-02-22,Winnipeg Jets,0,Central,Western
2019-20,2020-02-23,Winnipeg Jets,0,Central,Western
2019-20,2020-02-26,Winnipeg Jets,1,Central,Western
2019-20,2020-02-28,Winnipeg Jets,2,Central,Western
2019-20,2020-03-01,Winnipeg Jets,0,Central,Western
2019-20,2020-03-04,Winnipeg Jets,2,Central,Western
2019-20,2020-03-07,Winnipeg Jets,2,Central,Western
2019-20,2020-03-10,Winnipeg Jets,2,Central,Western
2019-20,2020-03-12,Winnipeg Jets,2,Central,Western
