season,date,team,points,division,conference
2016-17,2017-02-12,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-02-13,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-02-18,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-02-22,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-02-24,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-02-26,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-02-28,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-03-01,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-03-03,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-03-05,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-03-08,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-03-10,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-03-12,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-03-14,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-03-18,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-03-19,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-03-21,Montréal Canadiens,1,Atlantic,Eastern
2016-17,2017-03-23,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-03-25,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-03-28,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-03-30,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-04-01,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-04-03,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2017-04-05,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-04-07,Montréal Canadiens,0,Atlantic,Eastern
2016-17,2017-04-08,Montréal Canadiens,2,Atlantic,Eastern
2016-17,2016-10-15,Nashville Predators,2,Central,Western
2016-17,2016-10-16,Nashville Predators,0,Central,Western
2016-17,2016-10-19,Nashville Predators,0,Central,Western
2016-17,2016-10-21,Nashville Predators,0,Central,Western
2016-17,2016-10-23,Nashville Predators,2,Central,Western
2016-17,2016-10-27,Nashville Predators,0,Central,Western
2016-17,2016-10-28,Nashville Predators,1,Central,Western
2016-17,2016-10-30,Nashville Predators,0,Central,Western
2016-17,2016-11-02,Nashville Predators,2,Central,Western
2016-17,2016-11-04,Nashville Predators,1,Central,Western
2016-17,2016-11-06,Nashville Predators,1,Central,Western
2016-17,2016-11-09,Nashville Predators,2,Central,Western
2016-17,2016-11-11,Nashville Predators,2,Central,Western
2016-17,2016-11-13,Nashville Predators,2,Central,Western
2016-17,2016-11-16,Nashville Predators,0,Central,Western
2016-17,2016-11-18,Nashville Predators,2,Central,Western
2016-17,2016-11-20,Nashville Predators,0,Central,Western
2016-17,2016-11-22,Nashville Predators,2,Central,Western
2016-17,2016-11-24,Nashville Predators,2,Central,Western
2016-17,2016-11-25,Nashville Predators,2,Central,Western
2016-17,2016-11-27,Nashville Predators,0,Central,Western
2016-17,2016-11-30,Nashville Predators,2,Central,Western
2016-17,2016-12-03,Nashville Predators,1,Central,Western
2016-17,2016-12-04,Nashville Predators,0,Central,Western
2016-17,2016-12-07,Nashville Predators,2,Central,Western
2016-17,2016-12-09,Nashville Predators,0,Central,Western
2016-17,2016-12-11,Nashville Predators,0,Central,Western
2016-17,2016-12-14,Nashville Predators,2,Central,Western
2016-17,2016-12-16,Nashville Predators,0,Central,Western
2016-17,2016-12-18,Nashville Predators,1,Central,Western
2016-17,2016-12-20,Nashville Predators,2,Central,Western
2016-17,2016-12-21,Nashville Predators,2,Central,Western
2016-17,2016-12-23,Nashville Predators,0,Central,Western
2016-17,2016-12-28,Nashville Predators,1,Central,Western
2016-17,2016-12-30,Nashville Predators,0,Central,Western
2016-17,2016-12-31,Nashville Predators,2,Central,Western
2016-17,2017-01-04,Nashville Predators,1,Central,Western
2016-17,2017-01-06,Nashville Predators,2,Central,Western
2016-17,2017-01-07,Nashville Predators,0,Central,Western
2016-17,2017-01-09,Nashville Predators,0,Central,Western
2016-17,2017-01-11,Nashville Predators,2,Central,Western
2016-17,2017-01-13,Nashville Predators,2,Central,Western
2016-17,2017-01-14,Nashville Predators,2,Central,Western
2016-17,2017-01-18,Nashville Predators,0,Central,Western
2016-17,2017-01-20,Nashville Predators,2,Central,Western
2016-17,2017-01-21,Nashville Predators,2,Central,Western
2016-17,2017-01-23,Nashville Predators,2,Central,Western
2016-17,2017-01-25,Nashville Predators,1,Central,Western
2016-17,2017-01-27,Nashville Predators,2,Central,Western
2016-17,2017-02-01,Nashville Predators,0,Central,Western
2016-17,2017-02-03,Nashville Predators,2,Central,Western
2016-17,2017-02-05,Nashville Predators,0,Central,Western
2016-17,2017-02-08,Nashville Predators,2,Central,Western
2016-17,2017-02-10,Nashville Predators,0,Central,Western
2016-17,2017-02-11,Nashville Predators,0,Central,Western
2016-17,2017-02-12,Nashville Predators,2,Central,Western
2016-17,2017-02-19,Nashville Predators,0,Central,Western
2016-17,2017-02-19,Nashville Predators,2,Central,Western
2016-17,2017-02-22,Nashville Predators,1,Central,Western
2016-17,2017-02-24,Nashville Predators,2,Central,Western
2016-17,2017-02-25,Nashville Predators,2,Central,Western
2016-17,2017-02-26,Nashville Predators,2,Central,Western
2016-17,2017-03-01,Nashville Predators,2,Central,Western
2016-17,2017-03-03,Nashville Predators,0,Central,Western
2016-17,2017-03-05,Nashville Predators,0,Central,Western
2016-17,2017-03-08,Nashville Predators,1,Central,Western
2016-17,2017-03-10,Nashville Predators,1,Central,Western
2016-17,2017-03-11,Nashville Predators,2,Central,Western
2016-17,2017-03-14,Nashville Predators,2,Central,Western
2016-17,2017-03-16,Nashville Predators,2,Central,Western
2016-17,2017-03-18,Nashville Predators,0,Central,Western
2016-17,2017-03-21,Nashville Predators,2,Central,Western
2016-17,2017-03-24,Nashville Predators,2,Central,Western
2016-17,2017-03-26,Nashville Predators,2,Central,Western
2016-17,2017-03-27,Nashville Predators,2,Central,Western
2016-17,2017-03-28,Nashville Predators,0,Central,Western
2016-17,2017-03-31,Nashville Predators,0,Central,Western
2016-17,2017-04-01,Nashville Predators,2,Central,Western
2016-17,2017-04-02,Nashville Predators,0,Central,Western
2016-17,2017-04-05,Nashville Predators,1,Central,Western
2016-17,2017-04-07,Nashville Predators,2,Central,Western
2016-17,2017-04-08,Nashville Predators,0,Central,Western
2016-17,2016-10-13,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2016-10-15,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-10-18,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-10-20,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-10-22,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-10-25,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-10-28,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2016-10-29,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-11-03,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2016-11-05,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-11-06,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-11-09,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-11-12,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-11-13,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-11-16,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-11-18,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-11-19,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-11-22,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-11-24,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-11-26,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2016-11-27,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2016-11-30,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-12-02,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2016-12-03,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-12-07,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-12-09,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-12-10,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-12-12,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-12-16,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-12-18,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-12-19,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2016-12-21,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-12-23,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-12-24,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-12-28,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-12-30,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2016-12-31,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-01-03,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-01-04,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-01-07,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-01-08,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2017-01-10,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-01-13,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2017-01-14,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-01-16,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-01-18,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-01-21,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-01-22,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-01-25,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-01-27,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-02-01,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-02-04,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2017-02-05,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-02-07,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-02-12,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-02-15,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-02-17,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-02-19,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-02-19,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-02-22,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-02-25,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2017-02-28,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2017-03-03,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-03-05,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-03-05,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-03-08,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-03-10,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-03-12,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-03-16,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-03-17,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-03-19,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-03-21,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-03-23,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-03-25,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-03-26,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2017-03-28,New Jersey Devils,1,Metropolitan,Eastern
2016-17,2017-03-31,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-04-01,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-04-04,New Jersey Devils,2,Metropolitan,Eastern
2016-17,2017-04-06,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-04-08,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2017-04-09,New Jersey Devils,0,Metropolitan,Eastern
2016-17,2016-10-13,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-10-15,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-10-16,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-10-18,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-10-21,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-10-23,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-10-26,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-10-27,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-10-30,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-11-01,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-11-03,New York Islanders,1,Metropolitan,Eastern
2016-17,2016-11-05,New York Islanders,1,Metropolitan,Eastern
2016-17,2016-11-08,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-11-11,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-11-13,New York Islanders,1,Metropolitan,Eastern
2016-17,2016-11-15,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-11-19,New York Islanders,1,Metropolitan,Eastern
2016-17,2016-11-23,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-11-24,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-11-25,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-11-29,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-12-01,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-12-02,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-12-04,New York Islanders,1,Metropolitan,Eastern
2016-17,2016-12-07,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-12-09,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-12-11,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-12-14,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-12-16,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-12-17,New York Islanders,1,Metropolitan,Eastern
2016-17,2016-12-19,New York Islanders,0,Metropolitan,Eastern
2016-17,2016-12-21,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-12-24,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-12-28,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-12-30,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-01-01,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-01-07,New York Islanders,1,Metropolitan,Eastern
2016-17,2017-01-08,New York Islanders,1,Metropolitan,Eastern
2016-17,2017-01-12,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-01-14,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-01-15,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-01-16,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-01-20,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-01-22,New York Islanders,1,Metropolitan,Eastern
2016-17,2017-01-22,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-01-25,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-01-27,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-02-01,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-02-04,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-02-05,New York Islanders,1,Metropolitan,Eastern
2016-17,2017-02-07,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-02-10,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-02-11,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-02-12,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-02-15,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-02-17,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-02-19,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-02-19,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-02-22,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-02-24,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-02-25,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-03-03,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-03-04,New York Islanders,1,Metropolitan,Eastern
2016-17,2017-03-05,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-03-08,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-03-10,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-03-12,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-03-13,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-03-14,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-03-16,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-03-18,New York Islanders,1,Metropolitan,Eastern
2016-17,2017-03-23,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-03-24,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-03-25,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-03-27,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-03-30,New York Islanders,0,Metropolitan,Eastern
2016-17,2017-03-31,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-04-02,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-04-05,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-04-06,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-04-08,New York Islanders,2,Metropolitan,Eastern
2016-17,2017-04-09,New York Islanders,2,Metropolitan,Eastern
2016-17,2016-10-13,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-10-16,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-10-17,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-10-20,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-10-22,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-10-23,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-10-27,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-10-28,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-10-30,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-11-01,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-11-03,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-11-05,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-11-07,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-11-09,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-11-13,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-11-14,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-11-16,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-11-19,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-11-21,New York Rangers,1,Metropolitan,Eastern
2016-17,2016-11-22,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-11-24,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-11-25,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-11-28,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-11-30,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-12-02,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-12-03,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-12-07,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-12-09,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-12-10,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-12-12,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-12-14,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-12-16,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-12-18,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-12-19,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-12-21,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-12-24,New York Rangers,0,Metropolitan,Eastern
2016-17,2016-12-28,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-12-30,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-01-01,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-01-04,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-01-05,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-01-08,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-01-14,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-01-15,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-01-18,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-01-20,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-01-22,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-01-24,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-01-26,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-02-01,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-02-03,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-02-05,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-02-08,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-02-10,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-02-12,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-02-14,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-02-17,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-02-19,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-02-22,New York Rangers,1,Metropolitan,Eastern
2016-17,2017-02-24,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-02-25,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-02-26,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-03-01,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-03-03,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-03-05,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-03-07,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-03-08,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-03-10,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-03-12,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-03-13,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-03-17,New York Rangers,1,Metropolitan,Eastern
2016-17,2017-03-18,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-03-21,New York Rangers,1,Metropolitan,Eastern
2016-17,2017-03-23,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-03-26,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-03-27,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-03-29,New York Rangers,1,Metropolitan,Eastern
2016-17,2017-03-31,New York Rangers,1,Metropolitan,Eastern
2016-17,2017-04-02,New York Rangers,2,Metropolitan,Eastern
2016-17,2017-04-06,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-04-08,New York Rangers,0,Metropolitan,Eastern
2016-17,2017-04-09,New York Rangers,2,Metropolitan,Eastern
2016-17,2016-10-12,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-10-15,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-10-17,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-10-18,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-10-22,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-10-26,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-10-29,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-10-31,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-11-01,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-11-03,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-11-05,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-11-09,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-11-10,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-11-12,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-11-13,Ottawa Senators,1,Atlantic,Eastern
2016-17,2016-11-16,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-11-18,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-11-20,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-11-23,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-11-25,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-11-27,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-11-28,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-11-30,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-12-02,Ottawa Senators,1,Atlantic,Eastern
2016-17,2016-12-04,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-12-06,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-12-08,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-12-10,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-12-11,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-12-15,Ottawa Senators,1,Atlantic,Eastern
2016-17,2016-12-18,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-12-19,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-12-21,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-12-23,Ottawa Senators,2,Atlantic,Eastern
2016-17,2016-12-28,Ottawa Senators,0,Atlantic,Eastern
2016-17,2016-12-30,Ottawa Senators,1,Atlantic,Eastern
2016-17,2017-01-02,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-01-08,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-01-09,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-01-13,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-01-15,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-01-18,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-01-20,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-01-22,Ottawa Senators,1,Atlantic,Eastern
2016-17,2017-01-22,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-01-25,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-01-27,Ottawa Senators,1,Atlantic,Eastern
2016-17,2017-02-01,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-02-03,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-02-05,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-02-08,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-02-10,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-02-11,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-02-15,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-02-17,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-02-19,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-02-19,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-02-22,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-02-25,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-02-27,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-02-28,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-03-03,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-03-05,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-03-07,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-03-09,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-03-10,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-03-12,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-03-14,Ottawa Senators,1,Atlantic,Eastern
2016-17,2017-03-16,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-03-18,Ottawa Senators,1,Atlantic,Eastern
2016-17,2017-03-19,Ottawa Senators,0,Atlantic,Eastern
2016-17,2017-03-21,Ottawa Senators,2,Atlantic,Eastern
2016-17,2017-03-23,Ottawa Senators,2,Atlantic,Eastern
