season,date,team,points,division,conference
2018-19,2019-02-15,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-02-17,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-02-18,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-02-20,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-02-22,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-02-24,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-02-26,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-02-27,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-03-02,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-03-03,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-03-06,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-03-08,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-03-09,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-03-12,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-03-14,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-03-16,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-03-19,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-03-21,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-03-23,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-03-24,Montréal Canadiens,1,Atlantic,Eastern
2018-19,2019-03-26,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-03-28,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-03-30,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-04-02,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2019-04-04,Montréal Canadiens,0,Atlantic,Eastern
2018-19,2019-04-06,Montréal Canadiens,2,Atlantic,Eastern
2018-19,2018-10-04,Nashville Predators,2,Central,Western
2018-19,2018-10-06,Nashville Predators,2,Central,Western
2018-19,2018-10-10,Nashville Predators,0,Central,Western
2018-19,2018-10-12,Nashville Predators,2,Central,Western
2018-19,2018-10-14,Nashville Predators,2,Central,Western
2018-19,2018-10-16,Nashville Predators,2,Central,Western
2018-19,2018-10-20,Nashville Predators,2,Central,Western
2018-19,2018-10-21,Nashville Predators,2,Central,Western
2018-19,2018-10-24,Nashville Predators,0,Central,Western
2018-19,2018-10-25,Nashville Predators,2,Central,Western
2018-19,2018-10-27,Nashville Predators,0,Central,Western
2018-19,2018-10-31,Nashville Predators,2,Central,Western
2018-19,2018-11-01,Nashville Predators,2,Central,Western
2018-19,2018-11-04,Nashville Predators,2,Central,Western
2018-19,2018-11-08,Nashville Predators,2,Central,Western
2018-19,2018-11-10,Nashville Predators,2,Central,Western
2018-19,2018-11-13,Nashville Predators,1,Central,Western
2018-19,2018-11-14,Nashville Predators,0,Central,Western
2018-19,2018-11-16,Nashville Predators,0,Central,Western
2018-19,2018-11-18,Nashville Predators,2,Central,Western
2018-19,2018-11-20,Nashville Predators,2,Central,Western
2018-19,2018-11-22,Nashville Predators,2,Central,Western
2018-19,2018-11-24,Nashville Predators,0,Central,Western
2018-19,2018-11-26,Nashville Predators,2,Central,Western
2018-19,2018-11-28,Nashville Predators,0,Central,Western
2018-19,2018-11-30,Nashville Predators,0,Central,Western
2018-19,2018-12-02,Nashville Predators,2,Central,Western
2018-19,2018-12-04,Nashville Predators,2,Central,Western
2018-19,2018-12-07,Nashville Predators,0,Central,Western
2018-19,2018-12-09,Nashville Predators,0,Central,Western
2018-19,2018-12-12,Nashville Predators,2,Central,Western
2018-19,2018-12-14,Nashville Predators,2,Central,Western
2018-19,2018-12-16,Nashville Predators,2,Central,Western
2018-19,2018-12-18,Nashville Predators,1,Central,Western
2018-19,2018-12-19,Nashville Predators,0,Central,Western
2018-19,2018-12-21,Nashville Predators,0,Central,Western
2018-19,2018-12-22,Nashville Predators,0,Central,Western
2018-19,2018-12-28,Nashville Predators,0,Central,Western
2018-19,2018-12-30,Nashville Predators,0,Central,Western
2018-19,2018-12-31,Nashville Predators,2,Central,Western
2018-19,2019-01-02,Nashville Predators,2,Central,Western
2018-19,2019-01-05,Nashville Predators,1,Central,Western
2018-19,2019-01-06,Nashville Predators,2,Central,Western
2018-19,2019-01-08,Nashville Predators,2,Central,Western
2018-19,2019-01-10,Nashville Predators,2,Central,Western
2018-19,2019-01-11,Nashville Predators,1,Central,Western
2018-19,2019-01-13,Nashville Predators,0,Central,Western
2018-19,2019-01-16,Nashville Predators,2,Central,Western
2018-19,2019-01-18,Nashville Predators,0,Central,Western
2018-19,2019-01-20,Nashville Predators,0,Central,Western
2018-19,2019-01-21,Nashville Predators,2,Central,Western
2018-19,2019-01-24,Nashville Predators,2,Central,Western
2018-19,2019-02-02,Nashville Predators,2,Central,Western
2018-19,2019-02-03,Nashville Predators,0,Central,Western
2018-19,2019-02-06,Nashville Predators,2,Central,Western
2018-19,2019-02-08,Nashville Predators,2,Central,Western
2018-19,2019-02-09,Nashville Predators,0,Central,Western
2018-19,2019-02-10,Nashville Predators,1,Central,Western
2018-19,2019-02-13,Nashville Predators,0,Central,Western
2018-19,2019-02-15,Nashville Predators,2,Central,Western
2018-19,2019-02-17,Nashville Predators,0,Central,Western
2018-19,2019-02-20,Nashville Predators,2,Central,Western
2018-19,2019-02-22,Nashville Predators,2,Central,Western
2018-19,2019-02-23,Nashville Predators,0,Central,Western
2018-19,2019-02-26,Nashville Predators,2,Central,Western
2018-19,2019-02-27,Nashville Predators,0,Central,Western
2018-19,2019-03-02,Nashville Predators,0,Central,Western
2018-19,2019-03-04,Nashville Predators,2,Central,Western
2018-19,2019-03-06,Nashville Predators,2,Central,Western
2018-19,2019-03-10,Nashville Predators,0,Central,Western
2018-19,2019-03-13,Nashville Predators,0,Central,Western
2018-19,2019-03-15,Nashville Predators,2,Central,Western
2018-19,2019-03-17,Nashville Predators,2,Central,Western
2018-19,2019-03-20,Nashville Predators,2,Central,Western
2018-19,2019-03-22,Nashville Predators,1,Central,Western
2018-19,2019-03-23,Nashville Predators,0,Central,Western
2018-19,2019-03-26,Nashville Predators,2,Central,Western
2018-19,2019-03-29,Nashville Predators,2,Central,Western
2018-19,2019-03-31,Nashville Predators,0,Central,Western
2018-19,2019-04-02,Nashville Predators,2,Central,Western
2018-19,2019-04-05,Nashville Predators,2,Central,Western
2018-19,2019-04-07,Nashville Predators,2,Central,Western
2018-19,2018-10-06,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-10-11,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-10-14,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-10-16,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-10-18,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-10-20,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-10-25,New Jersey Devils,1,Metropolitan,Eastern
2018-19,2018-10-27,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-10-30,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-11-01,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-11-03,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-11-06,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-11-07,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-11-10,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-11-12,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-11-14,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-11-16,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-11-17,New Jersey Devils,1,Metropolitan,Eastern
2018-19,2018-11-18,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-11-22,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-11-23,New Jersey Devils,1,Metropolitan,Eastern
2018-19,2018-11-26,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-11-27,New Jersey Devils,1,Metropolitan,Eastern
2018-19,2018-12-01,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-12-02,New Jersey Devils,1,Metropolitan,Eastern
2018-19,2018-12-04,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-12-07,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-12-10,New Jersey Devils,1,Metropolitan,Eastern
2018-19,2018-12-11,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-12-15,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-12-16,New Jersey Devils,1,Metropolitan,Eastern
2018-19,2018-12-19,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-12-21,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-12-22,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-12-23,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2018-12-28,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-12-29,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-12-31,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-01-03,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-01-05,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-01-06,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-01-09,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-01-11,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-01-12,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-01-15,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-01-16,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-01-18,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-01-19,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-01-29,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-02-01,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-02-02,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-02-06,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-02-08,New Jersey Devils,1,Metropolitan,Eastern
2018-19,2019-02-09,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-02-10,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-02-13,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-02-15,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-02-16,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-02-17,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-02-20,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-02-22,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-02-23,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-02-26,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-02-28,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-03-02,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-03-03,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-03-06,New Jersey Devils,1,Metropolitan,Eastern
2018-19,2019-03-09,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-03-10,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-03-13,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-03-14,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-03-16,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-03-17,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-03-19,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-03-21,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-03-23,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-03-25,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-03-29,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-03-30,New Jersey Devils,1,Metropolitan,Eastern
2018-19,2019-04-01,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2019-04-04,New Jersey Devils,0,Metropolitan,Eastern
2018-19,2019-04-06,New Jersey Devils,2,Metropolitan,Eastern
2018-19,2018-10-04,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-10-06,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-10-08,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-10-14,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-10-18,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-10-19,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-10-21,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-10-24,New York Islanders,1,Metropolitan,Eastern
2018-19,2018-10-27,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-10-28,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-10-30,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-11-01,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-11-03,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-11-06,New York Islanders,1,Metropolitan,Eastern
2018-19,2018-11-09,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-11-11,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-11-14,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-11-16,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-11-18,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-11-22,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-11-23,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-11-25,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-11-27,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-11-30,New York Islanders,1,Metropolitan,Eastern
2018-19,2018-12-02,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-12-05,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-12-07,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-12-09,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-12-11,New York Islanders,1,Metropolitan,Eastern
2018-19,2018-12-13,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-12-16,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-12-18,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-12-19,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-12-21,New York Islanders,0,Metropolitan,Eastern
2018-19,2018-12-24,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-12-29,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-12-30,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-12-31,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-01-04,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-01-06,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-01-09,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-01-11,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-01-12,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-01-14,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-01-16,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-01-18,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-01-19,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-01-20,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-01-23,New York Islanders,1,Metropolitan,Eastern
2018-19,2019-02-02,New York Islanders,1,Metropolitan,Eastern
2018-19,2019-02-03,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-02-06,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-02-08,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-02-09,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-02-10,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-02-13,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-02-15,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-02-17,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-02-21,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-02-22,New York Islanders,1,Metropolitan,Eastern
2018-19,2019-02-24,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-02-27,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-03-01,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-03-02,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-03-03,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-03-06,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-03-08,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-03-10,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-03-11,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-03-14,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-03-16,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-03-17,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-03-19,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-03-21,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-03-23,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-03-24,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-03-26,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-03-29,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-03-30,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-04-01,New York Islanders,0,Metropolitan,Eastern
2018-19,2019-04-04,New York Islanders,2,Metropolitan,Eastern
2018-19,2019-04-06,New York Islanders,2,Metropolitan,Eastern
2018-19,2018-10-04,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-10-06,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-10-07,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-10-11,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-10-13,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-10-16,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-10-17,New York Rangers,1,Metropolitan,Eastern
2018-19,2018-10-21,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-10-23,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-10-26,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-10-28,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-10-31,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-11-02,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-11-05,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-11-07,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-11-10,New York Rangers,1,Metropolitan,Eastern
2018-19,2018-11-11,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-11-13,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-11-16,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-11-18,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-11-20,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-11-22,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-11-23,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-11-24,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-11-27,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-11-30,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-12-02,New York Rangers,1,Metropolitan,Eastern
2018-19,2018-12-02,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-12-09,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-12-11,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-12-15,New York Rangers,1,Metropolitan,Eastern
2018-19,2018-12-16,New York Rangers,1,Metropolitan,Eastern
2018-19,2018-12-19,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-12-23,New York Rangers,0,Metropolitan,Eastern
2018-19,2018-12-24,New York Rangers,1,Metropolitan,Eastern
2018-19,2018-12-28,New York Rangers,1,Metropolitan,Eastern
2018-19,2018-12-30,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-01-01,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-01-03,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-01-05,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-01-06,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-01-09,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-01-11,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-01-12,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-01-13,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-01-16,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-01-18,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-01-20,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-01-30,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-02-01,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-02-03,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-02-05,New York Rangers,1,Metropolitan,Eastern
2018-19,2019-02-07,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-02-09,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-02-11,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-02-13,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-02-16,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-02-17,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-02-20,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-02-22,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-02-23,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-02-24,New York Rangers,1,Metropolitan,Eastern
2018-19,2019-02-28,New York Rangers,1,Metropolitan,Eastern
2018-19,2019-03-02,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-03-03,New York Rangers,1,Metropolitan,Eastern
2018-19,2019-03-06,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-03-08,New York Rangers,1,Metropolitan,Eastern
2018-19,2019-03-10,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-03-12,New York Rangers,1,Metropolitan,Eastern
2018-19,2019-03-14,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-03-16,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-03-17,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-03-19,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-03-23,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-03-25,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-03-27,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-03-29,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-03-31,New York Rangers,2,Metropolitan,Eastern
2018-19,2019-04-01,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-04-03,New York Rangers,0,Metropolitan,Eastern
2018-19,2019-04-05,New York Rangers,1,Metropolitan,Eastern
2018-19,2019-04-06,New York Rangers,2,Metropolitan,Eastern
2018-19,2018-10-04,Ottawa Senators,1,Atlantic,Eastern
2018-19,2018-10-06,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-10-08,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-10-10,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-10-13,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-10-15,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-10-20,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-10-23,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-10-27,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-10-29,Ottawa Senators,1,Atlantic,Eastern
2018-19,2018-10-31,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-11-01,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-11-03,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-11-05,Ottawa Senators,1,Atlantic,Eastern
2018-19,2018-11-07,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-11-09,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-11-11,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-11-11,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-11-16,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-11-18,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-11-20,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-11-22,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-11-24,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-11-27,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-11-28,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-11-30,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-12-01,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-12-05,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-12-07,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-12-09,Ottawa Senators,1,Atlantic,Eastern
2018-19,2018-12-09,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-12-12,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-12-15,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-12-16,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-12-18,Ottawa Senators,2,Atlantic,Eastern
2018-19,2018-12-22,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-12-23,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-12-29,Ottawa Senators,0,Atlantic,Eastern
2018-19,2018-12-30,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-01-01,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-01-03,Ottawa Senators,1,Atlantic,Eastern
2018-19,2019-01-05,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-01-06,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-01-10,Ottawa Senators,2,Atlantic,Eastern
2018-19,2019-01-11,Ottawa Senators,2,Atlantic,Eastern
2018-19,2019-01-13,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-01-17,Ottawa Senators,2,Atlantic,Eastern
2018-19,2019-01-19,Ottawa Senators,2,Atlantic,Eastern
2018-19,2019-01-20,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-01-23,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-02-02,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-02-03,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-02-07,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-02-08,Ottawa Senators,2,Atlantic,Eastern
2018-19,2019-02-09,Ottawa Senators,2,Atlantic,Eastern
2018-19,2019-02-13,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-02-15,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-02-17,Ottawa Senators,2,Atlantic,Eastern
2018-19,2019-02-19,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-02-22,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-02-23,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-02-25,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-02-27,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-03-01,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-03-03,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-03-03,Ottawa Senators,2,Atlantic,Eastern
2018-19,2019-03-06,Ottawa Senators,1,Atlantic,Eastern
2018-19,2019-03-08,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-03-10,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-03-11,Ottawa Senators,0,Atlantic,Eastern
2018-19,2019-03-14,Ottawa Senators,2,Atlantic,Eastern
2018-19,2019-03-16,Ottawa Senators,2,Atlantic,Eastern
2018-19,2019-03-21,Ottawa Senators,0,Atlantic,Eastern
