season,date,div_conf_name,points_threshold
2012-13,2012-08-22,Northeast,0
2012-13,2012-08-23,Northeast,0
2012-13,2012-08-24,Northeast,0
2012-13,2012-08-25,Northeast,0
2012-13,2012-08-26,Northeast,0
2012-13,2012-08-27,Northeast,0
2012-13,2012-08-28,Northeast,0
2012-13,2012-08-29,Northeast,0
2012-13,2012-08-30,Northeast,0
2012-13,2012-08-31,Northeast,0
2012-13,2012-09-01,Northeast,0
2012-13,2012-09-02,Northeast,0
2012-13,2012-09-03,Northeast,0
2012-13,2012-09-04,Northeast,0
2012-13,2012-09-05,Northeast,0
2012-13,2012-09-06,Northeast,0
2012-13,2012-09-07,Northeast,0
2012-13,2012-09-08,Northeast,0
2012-13,2012-09-09,Northeast,0
2012-13,2012-09-10,Northeast,0
2012-13,2012-09-11,Northeast,0
2012-13,2012-09-12,Northeast,0
2012-13,2012-09-13,Northeast,0
2012-13,2012-09-14,Northeast,0
2012-13,2012-09-15,Northeast,0
2012-13,2012-09-16,Northeast,0
2012-13,2012-09-17,Northeast,0
2012-13,2012-09-18,Northeast,0
2012-13,2012-09-19,Northeast,0
2012-13,2012-09-20,Northeast,0
2012-13,2012-09-21,Northeast,0
2012-13,2012-09-22,Northeast,0
2012-13,2012-09-23,Northeast,0
2012-13,2012-09-24,Northeast,0
2012-13,2012-09-25,Northeast,0
2012-13,2012-09-26,Northeast,0
2012-13,2012-09-27,Northeast,0
2012-13,2012-09-28,Northeast,0
2012-13,2012-09-29,Northeast,0
2012-13,2012-09-30,Northeast,0
2012-13,2012-10-01,Northeast,0
2012-13,2012-10-02,Northeast,0
2012-13,2012-10-03,Northeast,0
2012-13,2012-10-04,Northeast,0
2012-13,2012-10-05,Northeast,0
2012-13,2012-10-06,Northeast,0
2012-13,2012-10-07,Northeast,0
2012-13,2012-10-08,Northeast,0
2012-13,2012-10-09,Northeast,0
2012-13,2012-10-10,Northeast,0
2012-13,2012-10-11,Northeast,0
2012-13,2012-10-12,Northeast,0
2012-13,2012-10-13,Northeast,0
2012-13,2012-10-14,Northeast,0
2012-13,2012-10-15,Northeast,0
2012-13,2012-10-16,Northeast,0
2012-13,2012-10-17,Northeast,0
2012-13,2012-10-18,Northeast,0
2012-13,2012-10-19,Northeast,0
2012-13,2012-10-20,Northeast,0
2012-13,2012-10-21,Northeast,0
2012-13,2012-10-22,Northeast,0
2012-13,2012-10-23,Northeast,0
2012-13,2012-10-24,Northeast,0
2012-13,2012-10-25,Northeast,0
2012-13,2012-10-26,Northeast,0
2012-13,2012-10-27,Northeast,0
2012-13,2012-10-28,Northeast,0
2012-13,2012-10-29,Northeast,0
2012-13,2012-10-30,Northeast,0
2012-13,2012-10-31,Northeast,0
2012-13,2012-11-01,Northeast,0
2012-13,2012-11-02,Northeast,0
2012-13,2012-11-03,Northeast,0
2012-13,2012-11-04,Northeast,0
2012-13,2012-11-05,Northeast,0
2012-13,2012-11-06,Northeast,0
2012-13,2012-11-07,Northeast,0
2012-13,2012-11-08,Northeast,0
2012-13,2012-11-09,Northeast,0
2012-13,2012-11-10,Northeast,0
2012-13,2012-11-11,Northeast,0
2012-13,2012-11-12,Northeast,0
2012-13,2012-11-13,Northeast,0
2012-13,2012-11-14,Northeast,0
2012-13,2012-11-15,Northeast,0
2012-13,2012-11-16,Northeast,0
2012-13,2012-11-17,Northeast,0
2012-13,2012-11-18,Northeast,0
2012-13,2012-11-19,Northeast,0
2012-13,2012-11-20,Northeast,0
2012-13,2012-11-21,Northeast,0
2012-13,2012-11-22,Northeast,0
2012-13,2012-11-23,Northeast,0
2012-13,2012-11-24,Northeast,0
2012-13,2012-11-25,Northeast,0
2012-13,2012-11-26,Northeast,0
2012-13,2012-11-27,Northeast,0
2012-13,2012-11-28,Northeast,0
2012-13,2012-11-29,Northeast,0
2012-13,2012-11-30,Northeast,0
2012-13,2012-12-01,Northeast,0
2012-13,2012-12-02,Northeast,0
2012-13,2012-12-03,Northeast,0
2012-13,2012-12-04,Northeast,0
2012-13,2012-12-05,Northeast,0
2012-13,2012-12-06,Northeast,0
2012-13,2012-12-07,Northeast,0
2012-13,2012-12-08,Northeast,0
2012-13,2012-12-09,Northeast,0
2012-13,2012-12-10,Northeast,0
2012-13,2012-12-11,Northeast,0
2012-13,2012-12-12,Northeast,0
2012-13,2012-12-13,Northeast,0
2012-13,2012-12-14,Northeast,0
2012-13,2012-12-15,Northeast,0
2012-13,2012-12-16,Northeast,0
2012-13,2012-12-17,Northeast,0
2012-13,2012-12-18,Northeast,0
2012-13,2012-12-19,Northeast,0
2012-13,2012-12-20,Northeast,0
2012-13,2012-12-21,Northeast,0
2012-13,2012-12-22,Northeast,0
2012-13,2012-12-23,Northeast,0
2012-13,2012-12-24,Northeast,0
2012-13,2012-12-25,Northeast,0
2012-13,2012-12-26,Northeast,0
2012-13,2012-12-27,Northeast,0
2012-13,2012-12-28,Northeast,0
2012-13,2012-12-29,Northeast,0
2012-13,2012-12-30,Northeast,0
2012-13,2012-12-31,Northeast,0
2012-13,2013-01-01,Northeast,0
2012-13,2013-01-02,Northeast,0
2012-13,2013-01-03,Northeast,0
2012-13,2013-01-04,Northeast,0
2012-13,2013-01-05,Northeast,0
2012-13,2013-01-06,Northeast,0
2012-13,2013-01-07,Northeast,0
2012-13,2013-01-08,Northeast,0
2012-13,2013-01-09,Northeast,0
2012-13,2013-01-10,Northeast,0
2012-13,2013-01-11,Northeast,0
2012-13,2013-01-12,Northeast,0
2012-13,2013-01-13,Northeast,0
2012-13,2013-01-14,Northeast,0
2012-13,2013-01-15,Northeast,0
2012-13,2013-01-16,Northeast,0
2012-13,2013-01-17,Northeast,0
2012-13,2013-01-18,Northeast,0
2012-13,2013-01-19,Northeast,2
2012-13,2013-01-20,Northeast,2
2012-13,2013-01-21,Northeast,4
2012-13,2013-01-22,Northeast,4
2012-13,2013-01-23,Northeast,4
2012-13,2013-01-24,Northeast,5
2012-13,2013-01-25,Northeast,6
2012-13,2013-01-26,Northeast,7
2012-13,2013-01-27,Northeast,7
2012-13,2013-01-28,Northeast,7
2012-13,2013-01-29,Northeast,9
2012-13,2013-01-30,Northeast,11
2012-13,2013-01-31,Northeast,11
2012-13,2013-02-01,Northeast,11
2012-13,2013-02-02,Northeast,11
2012-13,2013-02-03,Northeast,13
2012-13,2013-02-04,Northeast,13
2012-13,2013-02-05,Northeast,13
2012-13,2013-02-06,Northeast,13
2012-13,2013-02-07,Northeast,15
2012-13,2013-02-08,Northeast,15
2012-13,2013-02-09,Northeast,15
2012-13,2013-02-10,Northeast,15
2012-13,2013-02-11,Northeast,17
2012-13,2013-02-12,Northeast,17
2012-13,2013-02-13,Northeast,18
2012-13,2013-02-14,Northeast,18
2012-13,2013-02-15,Northeast,18
2012-13,2013-02-16,Northeast,18
2012-13,2013-02-17,Northeast,20
2012-13,2013-02-18,Northeast,20
2012-13,2013-02-19,Northeast,21
2012-13,2013-02-20,Northeast,23
2012-13,2013-02-21,Northeast,23
2012-13,2013-02-22,Northeast,24
2012-13,2013-02-23,Northeast,24
2012-13,2013-02-24,Northeast,26
2012-13,2013-02-25,Northeast,26
2012-13,2013-02-26,Northeast,27
2012-13,2013-02-27,Northeast,27
2012-13,2013-02-28,Northeast,29
2012-13,2013-03-01,Northeast,29
2012-13,2013-03-02,Northeast,30
2012-13,2013-03-03,Northeast,30
2012-13,2013-03-04,Northeast,32
2012-13,2013-03-05,Northeast,32
2012-13,2013-03-06,Northeast,32
2012-13,2013-03-07,Northeast,32
2012-13,2013-03-08,Northeast,34
2012-13,2013-03-09,Northeast,35
2012-13,2013-03-10,Northeast,36
2012-13,2013-03-11,Northeast,38
2012-13,2013-03-12,Northeast,38
2012-13,2013-03-13,Northeast,40
2012-13,2013-03-14,Northeast,40
2012-13,2013-03-15,Northeast,40
2012-13,2013-03-16,Northeast,42
2012-13,2013-03-17,Northeast,42
2012-13,2013-03-18,Northeast,42
2012-13,2013-03-19,Northeast,43
2012-13,2013-03-20,Northeast,43
2012-13,2013-03-21,Northeast,45
2012-13,2013-03-22,Northeast,45
2012-13,2013-03-23,Northeast,45
2012-13,2013-03-24,Northeast,45
2012-13,2013-03-25,Northeast,45
2012-13,2013-03-26,Northeast,45
2012-13,2013-03-27,Northeast,47
2012-13,2013-03-28,Northeast,47
2012-13,2013-03-29,Northeast,47
2012-13,2013-03-30,Northeast,49
2012-13,2013-03-31,Northeast,49
2012-13,2013-04-01,Northeast,51
2012-13,2013-04-02,Northeast,51
2012-13,2013-04-03,Northeast,51
2012-13,2013-04-04,Northeast,53
2012-13,2013-04-05,Northeast,53
2012-13,2013-04-06,Northeast,55
2012-13,2013-04-07,Northeast,55
2012-13,2013-04-08,Northeast,55
2012-13,2013-04-09,Northeast,55
2012-13,2013-04-10,Northeast,56
2012-13,2013-04-11,Northeast,57
2012-13,2013-04-12,Northeast,57
2012-13,2013-04-13,Northeast,57
2012-13,2013-04-14,Northeast,57
2012-13,2013-04-15,Northeast,57
2012-13,2013-04-16,Northeast,57
2012-13,2013-04-17,Northeast,57
2012-13,2013-04-18,Northeast,59
2012-13,2013-04-19,Northeast,59
2012-13,2013-04-20,Northeast,59
2012-13,2013-04-21,Northeast,59
2012-13,2013-04-22,Northeast,59
2012-13,2013-04-23,Northeast,59
2012-13,2013-04-24,Northeast,59
2012-13,2013-04-25,Northeast,61
2012-13,2013-04-26,Northeast,61
2012-13,2013-04-27,Northeast,63
2012-13,2013-04-28,Northeast,63
2012-13,2013-04-29,Northeast,63
2012-13,2013-04-30,Northeast,63
2012-13,2013-05-01,Northeast,63
2012-13,2013-05-02,Northeast,63
2012-13,2013-05-03,Northeast,63
2012-13,2013-05-04,Northeast,63
2012-13,2013-05-05,Northeast,63
2012-13,2013-05-06,Northeast,63
2012-13,2013-05-07,Northeast,63
2012-13,2013-05-08,Northeast,63
2012-13,2013-05-09,Northeast,63
2012-13,2013-05-10,Northeast,63
2012-13,2013-05-11,Northeast,63
2012-13,2013-05-12,Northeast,63
2012-13,2013-05-13,Northeast,63
2012-13,2013-05-14,Northeast,63
2012-13,2013-05-15,Northeast,63
2012-13,2013-05-16,Northeast,63
2012-13,2013-05-17,Northeast,63
2012-13,2013-05-18,Northeast,63
2012-13,2013-05-19,Northeast,63
2012-13,2013-05-20,Northeast,63
2012-13,2013-05-21,Northeast,63
2012-13,2013-05-22,Northeast,63
2012-13,2013-05-23,Northeast,63
2012-13,2013-05-24,Northeast,63
2012-13,2013-05-25,Northeast,63
2012-13,2013-05-26,Northeast,63
2012-13,2013-05-27,Northeast,63
2012-13,2013-05-28,Northeast,63
2012-13,2013-05-29,Northeast,63
2012-13,2013-05-30,Northeast,63
2012-13,2013-05-31,Northeast,63
2012-13,2012-06-01,Northwest,0
2012-13,2012-06-02,Northwest,0
2012-13,2012-06-03,Northwest,0
2012-13,2012-06-04,Northwest,0
2012-13,2012-06-05,Northwest,0
2012-13,2012-06-06,Northwest,0
2012-13,2012-06-07,Northwest,0
2012-13,2012-06-08,Northwest,0
2012-13,2012-06-09,Northwest,0
2012-13,2012-06-10,Northwest,0
2012-13,2012-06-11,Northwest,0
2012-13,2012-06-12,Northwest,0
2012-13,2012-06-13,Northwest,0
2012-13,2012-06-14,Northwest,0
2012-13,2012-06-15,Northwest,0
2012-13,2012-06-16,Northwest,0
2012-13,2012-06-17,Northwest,0
2012-13,2012-06-18,Northwest,0
2012-13,2012-06-19,Northwest,0
2012-13,2012-06-20,Northwest,0
2012-13,2012-06-21,Northwest,0
2012-13,2012-06-22,Northwest,0
2012-13,2012-06-23,Northwest,0
2012-13,2012-06-24,Northwest,0
2012-13,2012-06-25,Northwest,0
2012-13,2012-06-26,Northwest,0
2012-13,2012-06-27,Northwest,0
2012-13,2012-06-28,Northwest,0
2012-13,2012-06-29,Northwest,0
2012-13,2012-06-30,Northwest,0
2012-13,2012-07-01,Northwest,0
2012-13,2012-07-02,Northwest,0
2012-13,2012-07-03,Northwest,0
2012-13,2012-07-04,Northwest,0
2012-13,2012-07-05,Northwest,0
2012-13,2012-07-06,Northwest,0
2012-13,2012-07-07,Northwest,0
2012-13,2012-07-08,Northwest,0
2012-13,2012-07-09,Northwest,0
2012-13,2012-07-10,Northwest,0
2012-13,2012-07-11,Northwest,0
2012-13,2012-07-12,Northwest,0
2012-13,2012-07-13,Northwest,0
2012-13,2012-07-14,Northwest,0
2012-13,2012-07-15,Northwest,0
2012-13,2012-07-16,Northwest,0
2012-13,2012-07-17,Northwest,0
2012-13,2012-07-18,Northwest,0
2012-13,2012-07-19,Northwest,0
2012-13,2012-07-20,Northwest,0
2012-13,2012-07-21,Northwest,0
2012-13,2012-07-22,Northwest,0
2012-13,2012-07-23,Northwest,0
2012-13,2012-07-24,Northwest,0
2012-13,2012-07-25,Northwest,0
2012-13,2012-07-26,Northwest,0
2012-13,2012-07-27,Northwest,0
2012-13,2012-07-28,Northwest,0
2012-13,2012-07-29,Northwest,0
2012-13,2012-07-30,Northwest,0
2012-13,2012-07-31,Northwest,0
2012-13,2012-08-01,Northwest,0
2012-13,2012-08-02,Northwest,0
2012-13,2012-08-03,Northwest,0
2012-13,2012-08-04,Northwest,0
2012-13,2012-08-05,Northwest,0
2012-13,2012-08-06,Northwest,0
2012-13,2012-08-07,Northwest,0
2012-13,2012-08-08,Northwest,0
2012-13,2012-08-09,Northwest,0
2012-13,2012-08-10,Northwest,0
2012-13,2012-08-11,Northwest,0
2012-13,2012-08-12,Northwest,0
2012-13,2012-08-13,Northwest,0
2012-13,2012-08-14,Northwest,0
2012-13,2012-08-15,Northwest,0
2012-13,2012-08-16,Northwest,0
2012-13,2012-08-17,Northwest,0
2012-13,2012-08-18,Northwest,0
2012-13,2012-08-19,Northwest,0
2012-13,2012-08-20,Northwest,0
2012-13,2012-08-21,Northwest,0
2012-13,2012-08-22,Northwest,0
2012-13,2012-08-23,Northwest,0
2012-13,2012-08-24,Northwest,0
2012-13,2012-08-25,Northwest,0
2012-13,2012-08-26,Northwest,0
2012-13,2012-08-27,Northwest,0
2012-13,2012-08-28,Northwest,0
2012-13,2012-08-29,Northwest,0
2012-13,2012-08-30,Northwest,0
2012-13,2012-08-31,Northwest,0
2012-13,2012-09-01,Northwest,0
2012-13,2012-09-02,Northwest,0
2012-13,2012-09-03,Northwest,0
2012-13,2012-09-04,Northwest,0
2012-13,2012-09-05,Northwest,0
2012-13,2012-09-06,Northwest,0
2012-13,2012-09-07,Northwest,0
2012-13,2012-09-08,Northwest,0
2012-13,2012-09-09,Northwest,0
2012-13,2012-09-10,Northwest,0
2012-13,2012-09-11,Northwest,0
2012-13,2012-09-12,Northwest,0
2012-13,2012-09-13,Northwest,0
2012-13,2012-09-14,Northwest,0
2012-13,2012-09-15,Northwest,0
2012-13,2012-09-16,Northwest,0
2012-13,2012-09-17,Northwest,0
2012-13,2012-09-18,Northwest,0
2012-13,2012-09-19,Northwest,0
2012-13,2012-09-20,Northwest,0
2012-13,2012-09-21,Northwest,0
2012-13,2012-09-22,Northwest,0
2012-13,2012-09-23,Northwest,0
2012-13,2012-09-24,Northwest,0
2012-13,2012-09-25,Northwest,0
2012-13,2012-09-26,Northwest,0
2012-13,2012-09-27,Northwest,0
2012-13,2012-09-28,Northwest,0
2012-13,2012-09-29,Northwest,0
2012-13,2012-09-30,Northwest,0
2012-13,2012-10-01,Northwest,0
2012-13,2012-10-02,Northwest,0
2012-13,2012-10-03,Northwest,0
2012-13,2012-10-04,Northwest,0
2012-13,2012-10-05,Northwest,0
2012-13,2012-10-06,Northwest,0
2012-13,2012-10-07,Northwest,0
2012-13,2012-10-08,Northwest,0
2012-13,2012-10-09,Northwest,0
2012-13,2012-10-10,Northwest,0
2012-13,2012-10-11,Northwest,0
2012-13,2012-10-12,Northwest,0
2012-13,2012-10-13,Northwest,0
2012-13,2012-10-14,Northwest,0
2012-13,2012-10-15,Northwest,0
2012-13,2012-10-16,Northwest,0
2012-13,2012-10-17,Northwest,0
2012-13,2012-10-18,Northwest,0
2012-13,2012-10-19,Northwest,0
2012-13,2012-10-20,Northwest,0
2012-13,2012-10-21,Northwest,0
2012-13,2012-10-22,Northwest,0
2012-13,2012-10-23,Northwest,0
2012-13,2012-10-24,Northwest,0
2012-13,2012-10-25,Northwest,0
2012-13,2012-10-26,Northwest,0
2012-13,2012-10-27,Northwest,0
2012-13,2012-10-28,Northwest,0
2012-13,2012-10-29,Northwest,0
2012-13,2012-10-30,Northwest,0
2012-13,2012-10-31,Northwest,0
2012-13,2012-11-01,Northwest,0
2012-13,2012-11-02,Northwest,0
2012-13,2012-11-03,Northwest,0
2012-13,2012-11-04,Northwest,0
2012-13,2012-11-05,Northwest,0
2012-13,2012-11-06,Northwest,0
2012-13,2012-11-07,Northwest,0
2012-13,2012-11-08,Northwest,0
2012-13,2012-11-09,Northwest,0
2012-13,2012-11-10,Northwest,0
2012-13,2012-11-11,Northwest,0
2012-13,2012-11-12,Northwest,0
2012-13,2012-11-13,Northwest,0
2012-13,2012-11-14,Northwest,0
2012-13,2012-11-15,Northwest,0
2012-13,2012-11-16,Northwest,0
2012-13,2012-11-17,Northwest,0
2012-13,2012-11-18,Northwest,0
2012-13,2012-11-19,Northwest,0
2012-13,2012-11-20,Northwest,0
2012-13,2012-11-21,Northwest,0
2012-13,2012-11-22,Northwest,0
2012-13,2012-11-23,Northwest,0
2012-13,2012-11-24,Northwest,0
2012-13,2012-11-25,Northwest,0
2012-13,2012-11-26,Northwest,0
2012-13,2012-11-27,Northwest,0
2012-13,2012-11-28,Northwest,0
2012-13,2012-11-29,Northwest,0
2012-13,2012-11-30,Northwest,0
2012-13,2012-12-01,Northwest,0
2012-13,2012-12-02,Northwest,0
2012-13,2012-12-03,Northwest,0
2012-13,2012-12-04,Northwest,0
2012-13,2012-12-05,Northwest,0
2012-13,2012-12-06,Northwest,0
2012-13,2012-12-07,Northwest,0
2012-13,2012-12-08,Northwest,0
2012-13,2012-12-09,Northwest,0
2012-13,2012-12-10,Northwest,0
2012-13,2012-12-11,Northwest,0
2012-13,2012-12-12,Northwest,0
2012-13,2012-12-13,Northwest,0
2012-13,2012-12-14,Northwest,0
2012-13,2012-12-15,Northwest,0
2012-13,2012-12-16,Northwest,0
2012-13,2012-12-17,Northwest,0
2012-13,2012-12-18,Northwest,0
2012-13,2012-12-19,Northwest,0
2012-13,2012-12-20,Northwest,0
2012-13,2012-12-21,Northwest,0
2012-13,2012-12-22,Northwest,0
2012-13,2012-12-23,Northwest,0
2012-13,2012-12-24,Northwest,0
2012-13,2012-12-25,Northwest,0
2012-13,2012-12-26,Northwest,0
2012-13,2012-12-27,Northwest,0
2012-13,2012-12-28,Northwest,0
2012-13,2012-12-29,Northwest,0
2012-13,2012-12-30,Northwest,0
2012-13,2012-12-31,Northwest,0
2012-13,2013-01-01,Northwest,0
2012-13,2013-01-02,Northwest,0
2012-13,2013-01-03,Northwest,0
2012-13,2013-01-04,Northwest,0
2012-13,2013-01-05,Northwest,0
2012-13,2013-01-06,Northwest,0
2012-13,2013-01-07,Northwest,0
2012-13,2013-01-08,Northwest,0
2012-13,2013-01-09,Northwest,0
2012-13,2013-01-10,Northwest,0
2012-13,2013-01-11,Northwest,0
2012-13,2013-01-12,Northwest,0
2012-13,2013-01-13,Northwest,0
2012-13,2013-01-14,Northwest,0
2012-13,2013-01-15,Northwest,0
2012-13,2013-01-16,Northwest,0
2012-13,2013-01-17,Northwest,0
2012-13,2013-01-18,Northwest,0
2012-13,2013-01-19,Northwest,0
2012-13,2013-01-20,Northwest,2
2012-13,2013-01-21,Northwest,4
2012-13,2013-01-22,Northwest,4
2012-13,2013-01-23,Northwest,4
2012-13,2013-01-24,Northwest,4
2012-13,2013-01-25,Northwest,4
2012-13,2013-01-26,Northwest,5
2012-13,2013-01-27,Northwest,5
2012-13,2013-01-28,Northwest,5
2012-13,2013-01-29,Northwest,6
2012-13,2013-01-30,Northwest,7
2012-13,2013-01-31,Northwest,9
2012-13,2013-02-01,Northwest,9
2012-13,2013-02-02,Northwest,10
2012-13,2013-02-03,Northwest,10
2012-13,2013-02-04,Northwest,10
2012-13,2013-02-05,Northwest,12
2012-13,2013-02-06,Northwest,12
2012-13,2013-02-07,Northwest,12
2012-13,2013-02-08,Northwest,14
2012-13,2013-02-09,Northwest,14
2012-13,2013-02-10,Northwest,16
2012-13,2013-02-11,Northwest,16
2012-13,2013-02-12,Northwest,16
2012-13,2013-02-13,Northwest,18
2012-13,2013-02-14,Northwest,18
2012-13,2013-02-15,Northwest,18
2012-13,2013-02-16,Northwest,18
2012-13,2013-02-17,Northwest,18
2012-13,2013-02-18,Northwest,19
2012-13,2013-02-19,Northwest,19
2012-13,2013-02-20,Northwest,20
2012-13,2013-02-21,Northwest,20
2012-13,2013-02-22,Northwest,22
2012-13,2013-02-23,Northwest,24
2012-13,2013-02-24,Northwest,24
2012-13,2013-02-25,Northwest,24
2012-13,2013-02-26,Northwest,24
2012-13,2013-02-27,Northwest,24
2012-13,2013-02-28,Northwest,24
2012-13,2013-03-01,Northwest,24
2012-13,2013-03-02,Northwest,24
2012-13,2013-03-03,Northwest,26
2012-13,2013-03-04,Northwest,26
2012-13,2013-03-05,Northwest,26
2012-13,2013-03-06,Northwest,27
2012-13,2013-03-07,Northwest,27
2012-13,2013-03-08,Northwest,28
2012-13,2013-03-09,Northwest,28
2012-13,2013-03-10,Northwest,28
2012-13,2013-03-11,Northwest,28
2012-13,2013-03-12,Northwest,30
2012-13,2013-03-13,Northwest,30
2012-13,2013-03-14,Northwest,30
2012-13,2013-03-15,Northwest,32
2012-13,2013-03-16,Northwest,32
2012-13,2013-03-17,Northwest,32
2012-13,2013-03-18,Northwest,32
2012-13,2013-03-19,Northwest,34
2012-13,2013-03-20,Northwest,36
2012-13,2013-03-21,Northwest,36
2012-13,2013-03-22,Northwest,36
2012-13,2013-03-23,Northwest,38
2012-13,2013-03-24,Northwest,38
2012-13,2013-03-25,Northwest,40
2012-13,2013-03-26,Northwest,40
2012-13,2013-03-27,Northwest,42
2012-13,2013-03-28,Northwest,42
2012-13,2013-03-29,Northwest,44
2012-13,2013-03-30,Northwest,44
2012-13,2013-03-31,Northwest,44
2012-13,2013-04-01,Northwest,44
2012-13,2013-04-02,Northwest,44
2012-13,2013-04-03,Northwest,44
2012-13,2013-04-04,Northwest,44
2012-13,2013-04-05,Northwest,46
2012-13,2013-04-06,Northwest,46
2012-13,2013-04-07,Northwest,48
2012-13,2013-04-08,Northwest,48
2012-13,2013-04-09,Northwest,50
2012-13,2013-04-10,Northwest,50
2012-13,2013-04-11,Northwest,52
2012-13,2013-04-12,Northwest,52
2012-13,2013-04-13,Northwest,52
2012-13,2013-04-14,Northwest,52
2012-13,2013-04-15,Northwest,52
2012-13,2013-04-16,Northwest,54
2012-13,2013-04-17,Northwest,55
2012-13,2013-04-18,Northwest,55
2012-13,2013-04-19,Northwest,55
2012-13,2013-04-20,Northwest,55
2012-13,2013-04-21,Northwest,57
2012-13,2013-04-22,Northwest,57
2012-13,2013-04-23,Northwest,59
2012-13,2013-04-24,Northwest,59
2012-13,2013-04-25,Northwest,59
2012-13,2013-04-26,Northwest,59
2012-13,2013-04-27,Northwest,59
2012-13,2013-04-28,Northwest,59
2012-13,2013-04-29,Northwest,59
2012-13,2013-04-30,Northwest,59
2012-13,2013-05-01,Northwest,59
2012-13,2013-05-02,Northwest,59
2012-13,2013-05-03,Northwest,59
2012-13,2013-05-04,Northwest,59
2012-13,2013-05-05,Northwest,59
2012-13,2013-05-06,Northwest,59
2012-13,2013-05-07,Northwest,59
2012-13,2013-05-08,Northwest,59
2012-13,2013-05-09,Northwest,59
2012-13,2013-05-10,Northwest,59
2012-13,2013-05-11,Northwest,59
2012-13,2013-05-12,Northwest,59
2012-13,2013-05-13,Northwest,59
2012-13,2013-05-14,Northwest,59
2012-13,2013-05-15,Northwest,59
2012-13,2013-05-16,Northwest,59
2012-13,2013-05-17,Northwest,59
2012-13,2013-05-18,Northwest,59
2012-13,2013-05-19,Northwest,59
2012-13,2013-05-20,Northwest,59
2012-13,2013-05-21,Northwest,59
2012-13,2013-05-22,Northwest,59
2012-13,2013-05-23,Northwest,59
2012-13,2013-05-24,Northwest,59
2012-13,2013-05-25,Northwest,59
2012-13,2013-05-26,Northwest,59
2012-13,2013-05-27,Northwest,59
2012-13,2013-05-28,Northwest,59
2012-13,2013-05-29,Northwest,59
2012-13,2013-05-30,Northwest,59
2012-13,2013-05-31,Northwest,59
2012-13,2012-06-01,Southeast,0
2012-13,2012-06-02,Southeast,0
2012-13,2012-06-03,Southeast,0
2012-13,2012-06-04,Southeast,0
2012-13,2012-06-05,Southeast,0
2012-13,2012-06-06,Southeast,0
2012-13,2012-06-07,Southeast,0
2012-13,2012-06-08,Southeast,0
2012-13,2012-06-09,Southeast,0
2012-13,2012-06-10,Southeast,0
2012-13,2012-06-11,Southeast,0
2012-13,2012-06-12,Southeast,0
2012-13,2012-06-13,Southeast,0
2012-13,2012-06-14,Southeast,0
2012-13,2012-06-15,Southeast,0
2012-13,2012-06-16,Southeast,0
2012-13,2012-06-17,Southeast,0
2012-13,2012-06-18,Southeast,0
2012-13,2012-06-19,Southeast,0
2012-13,2012-06-20,Southeast,0
2012-13,2012-06-21,Southeast,0
2012-13,2012-06-22,Southeast,0
2012-13,2012-06-23,Southeast,0
2012-13,2012-06-24,Southeast,0
2012-13,2012-06-25,Southeast,0
2012-13,2012-06-26,Southeast,0
2012-13,2012-06-27,Southeast,0
2012-13,2012-06-28,Southeast,0
2012-13,2012-06-29,Southeast,0
2012-13,2012-06-30,Southeast,0
2012-13,2012-07-01,Southeast,0
2012-13,2012-07-02,Southeast,0
2012-13,2012-07-03,Southeast,0
2012-13,2012-07-04,Southeast,0
2012-13,2012-07-05,Southeast,0
2012-13,2012-07-06,Southeast,0
2012-13,2012-07-07,Southeast,0
2012-13,2012-07-08,Southeast,0
2012-13,2012-07-09,Southeast,0
2012-13,2012-07-10,Southeast,0
2012-13,2012-07-11,Southeast,0
2012-13,2012-07-12,Southeast,0
2012-13,2012-07-13,Southeast,0
2012-13,2012-07-14,Southeast,0
2012-13,2012-07-15,Southeast,0
2012-13,2012-07-16,Southeast,0
2012-13,2012-07-17,Southeast,0
2012-13,2012-07-18,Southeast,0
2012-13,2012-07-19,Southeast,0
2012-13,2012-07-20,Southeast,0
2012-13,2012-07-21,Southeast,0
2012-13,2012-07-22,Southeast,0
2012-13,2012-07-23,Southeast,0
2012-13,2012-07-24,Southeast,0
2012-13,2012-07-25,Southeast,0
2012-13,2012-07-26,Southeast,0
2012-13,2012-07-27,Southeast,0
2012-13,2012-07-28,Southeast,0
2012-13,2012-07-29,Southeast,0
2012-13,2012-07-30,Southeast,0
2012-13,2012-07-31,Southeast,0
2012-13,2012-08-01,Southeast,0
2012-13,2012-08-02,Southeast,0
2012-13,2012-08-03,Southeast,0
2012-13,2012-08-04,Southeast,0
2012-13,2012-08-05,Southeast,0
2012-13,2012-08-06,Southeast,0
2012-13,2012-08-07,Southeast,0
2012-13,2012-08-08,Southeast,0
2012-13,2012-08-09,Southeast,0
2012-13,2012-08-10,Southeast,0
2012-13,2012-08-11,Southeast,0
2012-13,2012-08-12,Southeast,0
2012-13,2012-08-13,Southeast,0
2012-13,2012-08-14,Southeast,0
2012-13,2012-08-15,Southeast,0
2012-13,2012-08-16,Southeast,0
2012-13,2012-08-17,Southeast,0
2012-13,2012-08-18,Southeast,0
2012-13,2012-08-19,Southeast,0
2012-13,2012-08-20,Southeast,0
2012-13,2012-08-21,Southeast,0
2012-13,2012-08-22,Southeast,0
2012-13,2012-08-23,Southeast,0
2012-13,2012-08-24,Southeast,0
2012-13,2012-08-25,Southeast,0
2012-13,2012-08-26,Southeast,0
