season,date,team,points,division,conference
2013-14,2014-03-09,Philadelphia Flyers,1,Metropolitan,Eastern
2013-14,2014-03-11,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-03-15,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-03-16,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-03-18,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-03-20,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-03-22,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-03-24,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-03-27,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-03-28,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-03-30,Philadelphia Flyers,1,Metropolitan,Eastern
2013-14,2014-04-02,Philadelphia Flyers,1,Metropolitan,Eastern
2013-14,2014-04-03,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-04-05,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-04-06,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-04-08,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-04-10,Philadelphia Flyers,0,Metropolitan,Eastern
2013-14,2014-04-12,Philadelphia Flyers,2,Metropolitan,Eastern
2013-14,2014-04-13,Philadelphia Flyers,1,Metropolitan,Eastern
2013-14,2013-10-04,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-10-06,Phoenix Coyotes,0,Pacific,Western
2013-14,2013-10-08,Phoenix Coyotes,0,Pacific,Western
2013-14,2013-10-10,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-10-11,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-10-13,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-10-16,Phoenix Coyotes,1,Pacific,Western
2013-14,2013-10-19,Phoenix Coyotes,1,Pacific,Western
2013-14,2013-10-20,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-10-23,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-10-25,Phoenix Coyotes,0,Pacific,Western
2013-14,2013-10-26,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-10-30,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-11-01,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-11-03,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-11-06,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-11-07,Phoenix Coyotes,0,Pacific,Western
2013-14,2013-11-10,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-11-13,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-11-15,Phoenix Coyotes,1,Pacific,Western
2013-14,2013-11-17,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-11-22,Phoenix Coyotes,1,Pacific,Western
2013-14,2013-11-24,Phoenix Coyotes,0,Pacific,Western
2013-14,2013-11-26,Phoenix Coyotes,0,Pacific,Western
2013-14,2013-11-28,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-12-01,Phoenix Coyotes,0,Pacific,Western
2013-14,2013-12-04,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-12-05,Phoenix Coyotes,0,Pacific,Western
2013-14,2013-12-07,Phoenix Coyotes,1,Pacific,Western
2013-14,2013-12-11,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-12-13,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-12-15,Phoenix Coyotes,0,Pacific,Western
2013-14,2013-12-18,Phoenix Coyotes,0,Pacific,Western
2013-14,2013-12-20,Phoenix Coyotes,1,Pacific,Western
2013-14,2013-12-21,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-12-24,Phoenix Coyotes,1,Pacific,Western
2013-14,2013-12-28,Phoenix Coyotes,1,Pacific,Western
2013-14,2013-12-29,Phoenix Coyotes,1,Pacific,Western
2013-14,2014-01-01,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-01-03,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-01-05,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-01-08,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-01-10,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-01-12,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-01-14,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-01-15,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-01-17,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-01-19,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-01-21,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-01-23,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-01-25,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-01-27,Phoenix Coyotes,1,Pacific,Western
2013-14,2014-01-29,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-01-31,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-02-02,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-02-05,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-02-08,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-02-09,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-02-28,Phoenix Coyotes,1,Pacific,Western
2013-14,2014-03-01,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-03-03,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-03-05,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-03-07,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-03-09,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-03-10,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-03-11,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-03-13,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-03-16,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-03-18,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-03-21,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-03-23,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-03-24,Phoenix Coyotes,1,Pacific,Western
2013-14,2014-03-25,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-03-27,Phoenix Coyotes,2,Pacific,Western
2013-14,2014-03-30,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-04-02,Phoenix Coyotes,1,Pacific,Western
2013-14,2014-04-03,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-04-05,Phoenix Coyotes,1,Pacific,Western
2013-14,2014-04-08,Phoenix Coyotes,1,Pacific,Western
2013-14,2014-04-11,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-04-13,Phoenix Coyotes,0,Pacific,Western
2013-14,2014-04-14,Phoenix Coyotes,2,Pacific,Western
2013-14,2013-10-03,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-10-05,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-10-08,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-10-11,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-10-12,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-10-15,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-10-17,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-10-19,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-10-21,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-10-25,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-10-26,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-10-28,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-10-31,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-11-01,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-11-02,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-11-07,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-11-10,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-11-14,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-11-16,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-11-17,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-11-19,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-11-21,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-11-23,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-11-24,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-11-26,Pittsburgh Penguins,1,Metropolitan,Eastern
2013-14,2013-11-28,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-11-29,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-01,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-04,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-06,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-08,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-12-10,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-14,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-15,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-17,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-19,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-20,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-21,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-24,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2013-12-28,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-29,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2013-12-31,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-01-04,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-01-05,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-01-08,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-01-11,Pittsburgh Penguins,1,Metropolitan,Eastern
2013-14,2014-01-12,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-01-16,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-01-21,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-01-23,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-01-24,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-01-26,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-01-28,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-01-31,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-02-02,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-02-04,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-02-06,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-02-08,Pittsburgh Penguins,1,Metropolitan,Eastern
2013-14,2014-02-28,Pittsburgh Penguins,1,Metropolitan,Eastern
2013-14,2014-03-02,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-03-05,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-03-07,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-03-08,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-03-10,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-03-11,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-03-15,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-03-16,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-03-18,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-03-20,Pittsburgh Penguins,1,Metropolitan,Eastern
2013-14,2014-03-22,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-03-23,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-03-25,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-03-27,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-03-28,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-03-30,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-04-01,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-04-04,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-04-06,Pittsburgh Penguins,0,Metropolitan,Eastern
2013-14,2014-04-07,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-04-10,Pittsburgh Penguins,2,Metropolitan,Eastern
2013-14,2014-04-12,Pittsburgh Penguins,1,Metropolitan,Eastern
2013-14,2014-04-13,Pittsburgh Penguins,1,Metropolitan,Eastern
2013-14,2013-10-04,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-06,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-09,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-11,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-13,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-16,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-18,San Jose Sharks,1,Pacific,Western
2013-14,2013-10-20,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-21,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-24,San Jose Sharks,0,Pacific,Western
2013-14,2013-10-26,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-27,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-31,San Jose Sharks,1,Pacific,Western
2013-14,2013-11-03,San Jose Sharks,1,Pacific,Western
2013-14,2013-11-06,San Jose Sharks,1,Pacific,Western
2013-14,2013-11-08,San Jose Sharks,0,Pacific,Western
2013-14,2013-11-11,San Jose Sharks,1,Pacific,Western
2013-14,2013-11-13,San Jose Sharks,2,Pacific,Western
2013-14,2013-11-15,San Jose Sharks,2,Pacific,Western
2013-14,2013-11-16,San Jose Sharks,2,Pacific,Western
2013-14,2013-11-18,San Jose Sharks,0,Pacific,Western
2013-14,2013-11-22,San Jose Sharks,2,Pacific,Western
2013-14,2013-11-24,San Jose Sharks,2,Pacific,Western
2013-14,2013-11-28,San Jose Sharks,2,Pacific,Western
2013-14,2013-11-29,San Jose Sharks,2,Pacific,Western
2013-14,2013-12-01,San Jose Sharks,2,Pacific,Western
2013-14,2013-12-04,San Jose Sharks,2,Pacific,Western
2013-14,2013-12-06,San Jose Sharks,0,Pacific,Western
2013-14,2013-12-07,San Jose Sharks,0,Pacific,Western
2013-14,2013-12-08,San Jose Sharks,0,Pacific,Western
2013-14,2013-12-11,San Jose Sharks,1,Pacific,Western
2013-14,2013-12-13,San Jose Sharks,2,Pacific,Western
2013-14,2013-12-15,San Jose Sharks,0,Pacific,Western
2013-14,2013-12-18,San Jose Sharks,2,Pacific,Western
2013-14,2013-12-20,San Jose Sharks,0,Pacific,Western
2013-14,2013-12-22,San Jose Sharks,2,Pacific,Western
2013-14,2013-12-24,San Jose Sharks,2,Pacific,Western
2013-14,2013-12-28,San Jose Sharks,2,Pacific,Western
2013-14,2013-12-30,San Jose Sharks,2,Pacific,Western
2013-14,2014-01-01,San Jose Sharks,0,Pacific,Western
2013-14,2014-01-03,San Jose Sharks,2,Pacific,Western
2013-14,2014-01-04,San Jose Sharks,0,Pacific,Western
2013-14,2014-01-06,San Jose Sharks,2,Pacific,Western
2013-14,2014-01-08,San Jose Sharks,0,Pacific,Western
2013-14,2014-01-10,San Jose Sharks,2,Pacific,Western
2013-14,2014-01-12,San Jose Sharks,0,Pacific,Western
2013-14,2014-01-15,San Jose Sharks,2,Pacific,Western
2013-14,2014-01-17,San Jose Sharks,2,Pacific,Western
2013-14,2014-01-18,San Jose Sharks,2,Pacific,Western
2013-14,2014-01-21,San Jose Sharks,2,Pacific,Western
2013-14,2014-01-24,San Jose Sharks,2,Pacific,Western
2013-14,2014-01-26,San Jose Sharks,2,Pacific,Western
2013-14,2014-01-28,San Jose Sharks,0,Pacific,Western
2013-14,2014-01-30,San Jose Sharks,0,Pacific,Western
2013-14,2014-01-31,San Jose Sharks,0,Pacific,Western
2013-14,2014-02-02,San Jose Sharks,2,Pacific,Western
2013-14,2014-02-04,San Jose Sharks,0,Pacific,Western
2013-14,2014-02-06,San Jose Sharks,2,Pacific,Western
2013-14,2014-02-08,San Jose Sharks,2,Pacific,Western
2013-14,2014-02-28,San Jose Sharks,2,Pacific,Western
2013-14,2014-03-01,San Jose Sharks,0,Pacific,Western
2013-14,2014-03-02,San Jose Sharks,2,Pacific,Western
2013-14,2014-03-05,San Jose Sharks,1,Pacific,Western
2013-14,2014-03-07,San Jose Sharks,2,Pacific,Western
2013-14,2014-03-09,San Jose Sharks,2,Pacific,Western
2013-14,2014-03-12,San Jose Sharks,2,Pacific,Western
2013-14,2014-03-13,San Jose Sharks,2,Pacific,Western
2013-14,2014-03-14,San Jose Sharks,2,Pacific,Western
2013-14,2014-03-16,San Jose Sharks,2,Pacific,Western
2013-14,2014-03-19,San Jose Sharks,0,Pacific,Western
2013-14,2014-03-21,San Jose Sharks,2,Pacific,Western
2013-14,2014-03-23,San Jose Sharks,1,Pacific,Western
2013-14,2014-03-25,San Jose Sharks,1,Pacific,Western
2013-14,2014-03-26,San Jose Sharks,2,Pacific,Western
2013-14,2014-03-28,San Jose Sharks,0,Pacific,Western
2013-14,2014-03-29,San Jose Sharks,0,Pacific,Western
2013-14,2014-04-02,San Jose Sharks,2,Pacific,Western
2013-14,2014-04-04,San Jose Sharks,2,Pacific,Western
2013-14,2014-04-06,San Jose Sharks,0,Pacific,Western
2013-14,2014-04-10,San Jose Sharks,0,Pacific,Western
2013-14,2014-04-12,San Jose Sharks,2,Pacific,Western
2013-14,2014-04-13,San Jose Sharks,2,Pacific,Western
2013-14,2013-10-04,St. Louis Blues,2,Central,Western
2013-14,2013-10-06,St. Louis Blues,2,Central,Western
2013-14,2013-10-10,St. Louis Blues,2,Central,Western
2013-14,2013-10-13,St. Louis Blues,2,Central,Western
2013-14,2013-10-16,St. Louis Blues,0,Central,Western
2013-14,2013-10-18,St. Louis Blues,2,Central,Western
2013-14,2013-10-19,St. Louis Blues,1,Central,Western
2013-14,2013-10-26,St. Louis Blues,1,Central,Western
2013-14,2013-10-27,St. Louis Blues,2,Central,Western
2013-14,2013-10-30,St. Louis Blues,2,Central,Western
2013-14,2013-11-01,St. Louis Blues,2,Central,Western
2013-14,2013-11-02,St. Louis Blues,0,Central,Western
2013-14,2013-11-06,St. Louis Blues,2,Central,Western
2013-14,2013-11-08,St. Louis Blues,2,Central,Western
2013-14,2013-11-10,St. Louis Blues,2,Central,Western
2013-14,2013-11-13,St. Louis Blues,1,Central,Western
2013-14,2013-11-15,St. Louis Blues,2,Central,Western
2013-14,2013-11-17,St. Louis Blues,0,Central,Western
2013-14,2013-11-17,St. Louis Blues,2,Central,Western
2013-14,2013-11-20,St. Louis Blues,2,Central,Western
2013-14,2013-11-22,St. Louis Blues,2,Central,Western
2013-14,2013-11-24,St. Louis Blues,2,Central,Western
2013-14,2013-11-26,St. Louis Blues,2,Central,Western
2013-14,2013-11-28,St. Louis Blues,2,Central,Western
2013-14,2013-11-29,St. Louis Blues,0,Central,Western
2013-14,2013-12-03,St. Louis Blues,0,Central,Western
2013-14,2013-12-06,St. Louis Blues,2,Central,Western
2013-14,2013-12-08,St. Louis Blues,0,Central,Western
2013-14,2013-12-11,St. Louis Blues,2,Central,Western
2013-14,2013-12-13,St. Louis Blues,2,Central,Western
2013-14,2013-12-15,St. Louis Blues,2,Central,Western
2013-14,2013-12-17,St. Louis Blues,1,Central,Western
2013-14,2013-12-18,St. Louis Blues,0,Central,Western
2013-14,2013-12-20,St. Louis Blues,2,Central,Western
2013-14,2013-12-22,St. Louis Blues,2,Central,Western
2013-14,2013-12-24,St. Louis Blues,1,Central,Western
2013-14,2013-12-29,St. Louis Blues,2,Central,Western
2013-14,2013-12-29,St. Louis Blues,2,Central,Western
2013-14,2013-12-31,St. Louis Blues,2,Central,Western
2013-14,2014-01-03,St. Louis Blues,2,Central,Western
2013-14,2014-01-05,St. Louis Blues,2,Central,Western
2013-14,2014-01-08,St. Louis Blues,2,Central,Western
2013-14,2014-01-10,St. Louis Blues,2,Central,Western
2013-14,2014-01-11,St. Louis Blues,0,Central,Western
2013-14,2014-01-15,St. Louis Blues,2,Central,Western
2013-14,2014-01-17,St. Louis Blues,0,Central,Western
2013-14,2014-01-19,St. Louis Blues,0,Central,Western
2013-14,2014-01-21,St. Louis Blues,2,Central,Western
2013-14,2014-01-22,St. Louis Blues,0,Central,Western
2013-14,2014-01-24,St. Louis Blues,2,Central,Western
2013-14,2014-01-25,St. Louis Blues,2,Central,Western
2013-14,2014-01-29,St. Louis Blues,2,Central,Western
2013-14,2014-02-01,St. Louis Blues,0,Central,Western
2013-14,2014-02-02,St. Louis Blues,2,Central,Western
2013-14,2014-02-05,St. Louis Blues,1,Central,Western
2013-14,2014-02-07,St. Louis Blues,2,Central,Western
2013-14,2014-02-08,St. Louis Blues,2,Central,Western
2013-14,2014-02-27,St. Louis Blues,0,Central,Western
2013-14,2014-03-01,St. Louis Blues,0,Central,Western
2013-14,2014-03-03,St. Louis Blues,2,Central,Western
2013-14,2014-03-05,St. Louis Blues,2,Central,Western
2013-14,2014-03-07,St. Louis Blues,2,Central,Western
2013-14,2014-03-08,St. Louis Blues,2,Central,Western
2013-14,2014-03-10,St. Louis Blues,2,Central,Western
2013-14,2014-03-12,St. Louis Blues,1,Central,Western
2013-14,2014-03-14,St. Louis Blues,2,Central,Western
2013-14,2014-03-16,St. Louis Blues,2,Central,Western
2013-14,2014-03-18,St. Louis Blues,2,Central,Western
2013-14,2014-03-20,St. Louis Blues,0,Central,Western
2013-14,2014-03-22,St. Louis Blues,0,Central,Western
2013-14,2014-03-23,St. Louis Blues,2,Central,Western
2013-14,2014-03-25,St. Louis Blues,2,Central,Western
2013-14,2014-03-28,St. Louis Blues,2,Central,Western
2013-14,2014-03-30,St. Louis Blues,0,Central,Western
2013-14,2014-04-02,St. Louis Blues,2,Central,Western
2013-14,2014-04-04,St. Louis Blues,2,Central,Western
2013-14,2014-04-05,St. Louis Blues,0,Central,Western
2013-14,2014-04-06,St. Louis Blues,0,Central,Western
2013-14,2014-04-09,St. Louis Blues,0,Central,Western
2013-14,2014-04-11,St. Louis Blues,0,Central,Western
2013-14,2014-04-12,St. Louis Blues,0,Central,Western
2013-14,2014-04-13,St. Louis Blues,0,Central,Western
2013-14,2013-10-03,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-10-06,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-10-08,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-10-10,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-10-12,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-10-15,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-10-17,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-10-19,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-10-24,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-10-26,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-10-27,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-10-29,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-11-01,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-11-02,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-11-08,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-11-10,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-11-11,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-11-13,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-11-15,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-11-17,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-11-20,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-11-22,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-11-23,Tampa Bay Lightning,1,Atlantic,Eastern
2013-14,2013-11-26,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-11-28,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-11-29,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-12-04,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-12-06,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-12-08,Tampa Bay Lightning,1,Atlantic,Eastern
2013-14,2013-12-11,Tampa Bay Lightning,1,Atlantic,Eastern
2013-14,2013-12-13,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-12-15,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2013-12-15,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-12-18,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-12-20,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-12-22,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-12-24,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2013-12-29,Tampa Bay Lightning,1,Atlantic,Eastern
2013-14,2013-12-30,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-01-02,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-01-04,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-01-06,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-01-08,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-01-10,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-01-11,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-01-14,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-01-15,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-01-17,Tampa Bay Lightning,1,Atlantic,Eastern
2013-14,2014-01-18,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-01-19,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-01-24,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-01-26,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-01-29,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-01-31,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-02-01,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-02-05,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-02-07,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-02-09,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-02-28,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-03-01,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-03-03,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-03-05,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-03-07,Tampa Bay Lightning,0,Atlantic,Eastern
2013-14,2014-03-09,Tampa Bay Lightning,1,Atlantic,Eastern
2013-14,2014-03-10,Tampa Bay Lightning,1,Atlantic,Eastern
2013-14,2014-03-13,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-03-15,Tampa Bay Lightning,2,Atlantic,Eastern
2013-14,2014-03-17,Tampa Bay Lightning,2,Atlantic,Eastern
